frame_index,timestamp,tracking_state,n_keypoints,n_map_matches,is_keyframe,n_map_points_total
612,20.398528139,OK,1201,290,1,9549
613,20.431859067,OK,1202,345,0,9610
614,20.465189995,OK,1200,334,0,9620
615,20.498520924,OK,1204,320,0,9624
616,20.531851852,OK,1201,304,1,9627
617,20.565182780,OK,1203,410,0,9735
618,20.598513709,OK,1205,358,0,9747
619,20.631844637,OK,1201,326,0,9749
620,20.665175565,OK,1203,318,1,9749
621,20.698506494,OK,1204,349,0,9799
622,20.731837422,OK,1207,345,0,9812
623,20.765168350,OK,1203,317,0,9816
624,20.798499278,OK,1202,307,1,9821
625,20.831830207,OK,1200,399,0,9940
626,20.865161135,OK,1202,333,0,9959
627,20.898492063,OK,1203,318,0,9963
628,20.931822992,OK,1204,297,0,9969
629,20.965153920,OK,1202,276,1,9973
630,20.998484848,OK,1204,396,0,10107
631,21.031815777,OK,1204,340,0,10122
632,21.065146705,OK,1203,319,0,10139
633,21.098477633,OK,1206,292,0,10146
634,21.131808562,OK,1204,305,1,10149
635,21.165139490,OK,1203,326,0,10210
636,21.198470418,OK,1205,319,0,10232
637,21.231801347,OK,1207,301,0,10242
638,21.265132275,OK,1202,288,0,10245
639,21.298463203,OK,1201,268,1,10246
640,21.331794132,OK,1202,366,0,10367
641,21.365125060,OK,1205,337,0,10381
642,21.398455988,OK,1206,293,0,10386
643,21.431786917,OK,1204,286,0,10389
644,21.465117845,OK,1203,255,1,10396
645,21.498448773,OK,1204,371,0,10508
646,21.531779702,OK,1204,318,0,10529
647,21.565110630,OK,1200,282,0,10539
648,21.598441558,OK,1202,265,0,10541
649,21.631772487,OK,1200,261,1,10543
650,21.665103415,OK,1201,275,0,10602
651,21.698434343,OK,1201,285,0,10621
652,21.731765272,OK,1204,253,0,10625
653,21.765096200,OK,1203,228,0,10628
654,21.798427128,OK,1202,222,1,10630
655,21.831758057,OK,1206,291,0,10723
656,21.865088985,OK,1202,259,0,10737
657,21.898419913,OK,1202,238,0,10752
658,21.931750842,OK,1202,226,0,10755
659,21.965081770,OK,1205,223,0,10755
660,21.998412698,OK,1203,194,1,10755
661,22.031743627,OK,1200,285,0,10856
662,22.065074555,OK,1202,244,0,10873
663,22.098405483,OK,1202,232,0,10881
664,22.131736412,OK,1205,223,0,10885
665,22.165067340,OK,1201,205,1,10886
666,22.198398268,OK,1205,266,0,10948
667,22.231729197,OK,1204,261,0,10960
668,22.265060125,OK,1203,261,0,10969
669,22.298391053,OK,1205,236,0,10971
670,22.331721982,OK,1204,242,1,10973
671,22.365052910,OK,1203,275,0,11022
672,22.398383838,OK,1203,262,0,11031
673,22.431714767,OK,1205,259,0,11037
674,22.465045695,OK,1208,248,0,11038
675,22.498376623,OK,1206,235,1,11039
676,22.531707552,OK,1203,254,0,11067
677,22.565038480,OK,1204,248,0,11072
678,22.598369408,OK,1206,244,0,11077
679,22.631700337,OK,1203,237,0,11077
680,22.665031265,OK,1207,240,1,11077
681,22.698362193,OK,1208,244,0,11092
682,22.731693122,OK,1207,244,0,11096
683,22.765024050,OK,1206,232,0,11099
684,22.798354978,OK,1203,224,0,11101
685,22.831685907,OK,1203,215,1,11103
686,22.865016835,OK,1209,225,0,11121
687,22.898347763,OK,1204,233,0,11126
688,22.931678692,OK,1206,208,0,11127
689,22.965009620,OK,1206,216,0,11129
690,22.998340548,OK,1203,201,1,11129
691,23.031671477,OK,1206,235,0,11152
692,23.065002405,OK,1205,241,0,11155
