frame_index,timestamp,tracking_state,n_keypoints,n_map_matches,is_keyframe,n_map_points_total
620,20.657284911,OK,1205,117,0,5279
621,20.690603113,OK,1203,113,0,5290
622,20.723921314,OK,1201,104,1,5291
623,20.757239516,OK,1208,131,0,5329
624,20.790557717,OK,1208,123,0,5339
625,20.823875919,OK,1205,129,1,5341
626,20.857194120,OK,1204,152,0,5379
627,20.890512322,OK,1206,143,0,5391
628,20.923830523,OK,1203,112,1,5394
629,20.957148725,OK,1205,127,0,5432
630,20.990466926,OK,1200,102,0,5438
631,21.023785128,OK,1195,101,1,5441
632,21.057103329,OK,1205,114,0,5467
633,21.090421530,OK,1201,85,0,5477
634,21.123739732,OK,1200,85,1,5478
635,21.157057933,OK,1203,94,0,5502
636,21.190376135,OK,1191,80,0,5510
637,21.223694336,OK,1206,68,1,5513
638,21.257012538,OK,1206,79,0,5532
639,21.290330739,OK,1179,71,0,5539
640,21.323648941,OK,1205,60,1,5544
641,21.356967142,OK,1203,85,0,5572
642,21.390285344,OK,1205,79,0,5581
643,21.423603545,OK,1203,67,1,5582
644,21.456921747,OK,1187,87,0,5602
645,21.490239948,OK,1203,91,0,5610
646,21.523558150,OK,1205,81,1,5613
647,21.556876351,OK,1204,93,0,5632
648,21.590194553,OK,1205,93,0,5641
649,21.623512754,OK,1203,87,1,5646
650,21.656830955,OK,1205,94,0,5667
651,21.690149157,OK,1205,91,0,5675
652,21.723467358,OK,1203,84,1,5676
653,21.756785560,OK,1206,114,0,5717
654,21.790103761,OK,1207,105,0,5727
655,21.823421963,OK,1204,100,1,5730
656,21.856740164,OK,1204,119,0,5762
657,21.890058366,OK,1207,107,0,5767
658,21.923376567,OK,1206,95,1,5772
659,21.956694769,OK,1205,108,0,5807
660,21.990012970,OK,1204,102,0,5815
661,22.023331172,OK,1203,90,1,5819
662,22.056649373,OK,1207,107,0,5852
663,22.089967575,OK,1208,94,0,5858
664,22.123285776,OK,1202,92,1,5863
665,22.156603978,OK,1205,104,0,5884
666,22.189922179,OK,1204,86,0,5890
667,22.223240380,OK,1204,83,1,5893
668,22.256558582,OK,1206,94,0,5909
669,22.289876783,OK,1205,81,0,5915
670,22.323194985,OK,1205,82,1,5916
671,22.356513186,OK,1204,84,0,5933
672,22.389831388,OK,1205,82,0,5939
673,22.423149589,OK,1204,71,1,5944
674,22.456467791,OK,1203,91,0,5969
675,22.489785992,OK,1205,76,0,5972
676,22.523104194,OK,1202,77,1,5976
677,22.556422395,OK,1206,95,0,6004
678,22.589740597,OK,1205,85,0,6014
679,22.623058798,OK,1204,78,1,6018
680,22.656377000,OK,1200,107,0,6044
681,22.689695201,OK,1205,95,0,6054
682,22.723013403,OK,1202,77,1,6058
683,22.756331604,OK,1205,105,0,6087
684,22.789649805,OK,1207,100,0,6096
685,22.822968007,OK,1203,92,1,6100
686,22.856286208,OK,1202,111,0,6127
687,22.889604410,OK,1205,104,0,6134
688,22.922922611,OK,1204,91,1,6140
689,22.956240813,OK,1205,137,0,6191
690,22.989559014,OK,1202,128,0,6202
691,23.022877216,OK,1204,119,1,6205
692,23.056195417,OK,1205,147,0,6242
693,23.089513619,OK,1204,137,0,6256
694,23.122831820,OK,1203,133,1,6263
695,23.156150022,OK,1206,156,0,6303
696,23.189468223,OK,1203,137,0,6311
697,23.222786425,OK,1206,139,0,6319
698,23.256104626,OK,1204,140,1,6325
699,23.289422827,OK,1207,155,0,6360
700,23.322741029,OK,1204,151,0,6365
701,23.356059230,OK,1205,148,1,6366
702,23.389377432,OK,1208,176,0,6406
703,23.422695633,OK,1207,168,0,6418
704,23.456013835,OK,1208,171,1,6422
705,23.489332036,OK,1206,181,0,6456
706,23.522650238,OK,1207,177,0,6468
707,23.555968439,OK,1208,169,1,6477
708,23.589286641,OK,1204,203,0,6518
709,23.622604842,OK,1212,181,0,6533
710,23.655923044,OK,1206,183,1,6540
711,23.689241245,OK,1207,195,0,6571
712,23.722559447,OK,1208,184,1,6578
713,23.755877648,OK,1207,224,0,6629
714,23.789195850,OK,1205,212,0,6636
715,23.822514051,OK,1209,198,1,6641
716,23.855832252,OK,1206,246,0,6703
717,23.889150454,OK,1208,241,0,6716
718,23.922468655,OK,1205,223,1,6721
719,23.955786857,OK,1205,238,0,6761
720,23.989105058,OK,1206,239,0,6775
721,24.022423260,OK,1206,242,1,6781
722,24.055741461,OK,1205,249,0,6820
723,24.089059663,OK,1208,241,0,6831
724,24.122377864,OK,1210,249,1,6836
725,24.155696066,OK,1206,291,0,6883
726,24.189014267,OK,1208,267,0,6896
727,24.222332469,OK,1210,265,0,6902
728,24.255650670,OK,1206,243,1,6906
729,24.288968872,OK,1206,272,0,6946
730,24.322287073,OK,1209,266,0,6961
731,24.355605275,OK,1206,254,0,6966
732,24.388923476,OK,1208,253,1,6968
733,24.422241677,OK,1207,260,0,7006
734,24.455559879,OK,1206,255,0,7011
735,24.488878080,OK,1206,259,0,7017
736,24.522196282,OK,1207,243,1,7018
737,24.555514483,OK,1205,286,0,7073
738,24.588832685,OK,1209,261,0,7084
739,24.622150886,OK,1208,266,0,7087
740,24.655469088,OK,1206,263,1,7088
741,24.688787289,OK,1206,291,0,7124
742,24.722105491,OK,1210,294,0,7137
743,24.755423692,OK,1205,279,0,7141
744,24.788741894,OK,1205,271,1,7142
745,24.822060095,OK,1209,297,0,7184
746,24.855378297,OK,1208,296,0,7190
747,24.888696498,OK,1209,280,0,7195
748,24.922014700,OK,1206,281,0,7196
749,24.955332901,OK,1206,309,0,7242
750,24.988651102,OK,1208,316,0,7253
751,25.021969304,OK,1208,311,0,7256
752,25.055287505,OK,1204,305,1,7258
753,25.088605707,OK,1205,326,0,7285
754,25.121923908,OK,1210,312,0,7294
755,25.155242110,OK,1210,333,0,7301
756,25.188560311,OK,1207,328,0,7307
757,25.221878513,OK,1206,334,0,7308
758,25.255196714,OK,1207,317,0,7309
759,25.288514916,OK,1207,332,0,7310
760,25.321833117,OK,1211,308,1,7310
761,25.355151319,OK,1207,352,0,7348
762,25.388469520,OK,1209,359,0,7355
763,25.421787722,OK,1208,361,0,7358
764,25.455105923,OK,1208,355,0,7358
765,25.488424125,OK,1209,346,0,7361
766,25.521742326,OK,1203,338,0,7362
767,25.555060527,OK,1207,343,0,7362
768,25.588378729,OK,1209,341,0,7362
769,25.621696930,OK,1209,342,0,7362
770,25.655015132,OK,1205,334,0,7362
