frame,x,y,z,roll,pitch,yaw,tracking_state,n_keypoints,n_map_matches,is_keyframe
301,-0.560150,-0.073965,1.835277,2.892,-15.108,19.890,OK,1206,144,0
302,-0.559686,-0.072350,1.850220,2.930,-15.069,20.055,OK,1209,135,0
303,-0.560253,-0.072903,1.866446,2.913,-15.077,20.270,OK,1209,116,1
304,-0.558703,-0.073168,1.879521,2.883,-15.071,20.409,OK,1205,115,0
305,-0.559267,-0.071591,1.897353,2.829,-14.988,20.610,OK,1207,116,0
306,-0.556532,-0.072054,1.910670,2.824,-14.977,20.727,OK,1208,107,0
307,-0.553555,-0.072363,1.924242,2.921,-15.006,20.808,OK,1206,135,0
308,-0.555047,-0.072009,1.942077,2.774,-14.936,21.061,OK,1207,109,0
309,-0.556366,-0.073110,1.955503,2.779,-14.990,21.325,OK,1210,103,1
310,-0.555285,-0.073431,1.973880,2.657,-14.950,21.485,OK,1207,123,0
311,-0.552710,-0.073900,1.986068,2.702,-14.961,21.592,OK,1202,120,0
312,-0.549219,-0.074254,2.001452,2.669,-14.959,21.708,OK,1208,109,1
313,-0.545978,-0.075145,2.016712,2.640,-14.967,21.811,OK,1206,115,0
314,-0.547721,-0.076118,2.034745,2.851,-15.137,22.102,OK,1205,110,0
315,-0.544319,-0.076234,2.048685,2.895,-15.133,22.195,OK,1210,102,1
316,-0.543764,-0.075936,2.069715,2.834,-15.092,22.410,OK,1208,115,0
317,-0.540373,-0.077175,2.086590,2.822,-15.122,22.531,OK,1208,104,0
318,-0.538522,-0.077199,2.119928,2.666,-15.025,22.710,OK,1211,105,0
319,-0.534910,-0.077297,2.137913,2.592,-14.962,22.808,OK,1208,108,0
320,-0.534138,-0.077338,2.161748,2.459,-14.913,23.013,OK,1208,94,0
321,-0.532072,-0.077456,2.177113,2.443,-14.856,23.163,OK,1205,94,0
322,-0.529670,-0.079646,2.203914,2.574,-15.034,23.333,OK,1211,92,0
323,-0.527382,-0.080064,2.220614,2.529,-14.994,23.501,OK,1202,94,0
324,-0.524937,-0.080728,2.231016,2.377,-14.899,23.678,OK,1209,98,0
325,-0.521946,-0.081012,2.251392,2.292,-14.845,23.838,OK,1209,105,0
326,-0.519063,-0.082411,2.272523,2.245,-14.863,23.986,OK,1203,90,0
327,-0.516003,-0.083267,2.294467,2.199,-14.846,24.131,OK,1209,93,1
328,-0.513718,-0.084233,2.312573,2.244,-14.895,24.302,OK,1204,90,0
329,-0.510915,-0.084689,2.334316,2.103,-14.810,24.461,OK,1208,90,0
330,-0.509319,-0.086090,2.351014,2.219,-14.936,24.663,OK,1209,88,0
331,-0.506138,-0.086900,2.376660,2.179,-14.936,24.803,OK,1208,86,0
332,-0.505738,-0.088198,2.393297,2.287,-15.041,25.069,OK,1208,82,1
333,-0.503061,-0.088635,2.413673,2.097,-14.957,25.241,OK,1210,98,0
334,-0.503061,-0.088174,2.434980,2.054,-14.953,25.513,OK,1210,94,0
335,-0.497501,-0.088895,2.453838,2.052,-14.952,25.583,OK,1208,86,0
336,-0.500418,-0.093728,2.464829,2.147,-15.178,25.929,OK,1208,98,0
337,-0.498366,-0.092846,2.486163,1.986,-15.078,26.137,OK,1207,91,0
338,-0.496743,-0.093972,2.513958,2.243,-15.282,26.376,OK,1204,92,0
339,-0.495112,-0.094613,2.534571,2.210,-15.282,26.576,OK,1202,92,0
340,-0.490855,-0.093183,2.559954,2.212,-15.251,26.714,OK,1207,94,0
341,-0.487321,-0.093856,2.580908,2.124,-15.219,26.879,OK,1205,89,1
342,-0.483420,-0.094503,2.604360,2.154,-15.258,27.021,OK,1206,81,0
343,-0.481823,-0.094854,2.627790,2.078,-15.220,27.225,OK,1206,78,0
344,-0.479008,-0.094742,2.651676,1.958,-15.159,27.410,OK,1206,77,1
345,-0.473755,-0.094912,2.677467,2.018,-15.178,27.484,OK,1203,84,0
346,-0.469515,-0.094735,2.703572,1.987,-15.163,27.628,OK,1207,77,0
347,-0.468221,-0.096009,2.727669,1.885,-15.132,27.854,OK,1206,68,1
348,-0.460495,-0.097077,2.754537,1.957,-15.197,27.889,OK,1210,66,0
349,-0.457519,-0.096936,2.785544,1.797,-15.125,28.081,OK,1209,72,0
350,-0.454986,-0.096480,2.813756,1.782,-15.096,28.283,OK,1203,67,0
351,-0.448634,-0.095628,2.844847,1.848,-15.122,28.354,OK,1211,69,0
352,-0.445719,-0.098169,2.870499,1.608,-15.061,28.571,OK,1205,58,1
353,-0.440683,-0.098199,2.896951,1.465,-14.977,28.732,OK,1209,61,0
354,-0.435787,-0.099264,2.925922,1.416,-14.977,28.848,OK,1212,58,0
355,-0.428839,-0.101322,2.951143,1.437,-15.037,28.939,OK,1207,55,0
356,-0.424451,-0.100898,2.978255,1.375,-14.977,29.123,OK,1206,51,0
357,-0.418537,-0.100326,3.005102,1.469,-15.009,29.221,OK,1210,47,0
358,-0.413890,-0.099292,3.033160,1.362,-14.912,29.396,OK,1207,51,0
359,-0.407532,-0.102172,3.060279,1.354,-14.975,29.548,OK,1206,51,0
360,-0.400866,-0.101081,3.091317,1.394,-14.967,29.668,OK,1208,42,0
361,-0.399186,-0.101191,3.118348,1.335,-14.934,29.949,OK,1207,50,0
362,-0.392219,-0.101705,3.146112,1.131,-14.835,30.108,OK,1209,44,1
363,-0.388148,-0.099802,3.180010,1.309,-14.893,30.296,OK,1208,52,0
364,-0.380977,-0.098851,3.206230,1.196,-14.785,30.420,OK,1209,46,1
365,-0.372513,-0.100369,3.237982,1.417,-14.970,30.491,OK,1209,55,0
366,-0.370058,-0.101862,3.269660,1.278,-14.941,30.745,OK,1208,53,0
367,-0.363643,-0.099443,3.298563,1.294,-14.900,30.874,OK,1208,47,1
368,-0.353207,-0.099262,3.334341,1.435,-14.974,30.901,OK,1209,58,0
369,-0.348766,-0.099288,3.361782,1.253,-14.849,31.079,OK,1207,55,0
370,-0.339129,-0.100181,3.388456,1.480,-14.981,31.131,OK,1210,43,0
371,-0.331744,-0.097681,3.424070,1.292,-14.820,31.250,OK,1207,51,0
372,-0.324746,-0.098769,3.456167,1.357,-14.884,31.353,OK,1206,53,0
373,-0.315537,-0.096481,3.497291,1.475,-14.914,31.444,OK,1208,59,0
374,-0.311920,-0.098981,3.532475,1.365,-14.927,31.682,OK,1207,61,0
375,-0.299368,-0.100139,3.569456,1.513,-15.048,31.665,OK,1208,57,0
376,-0.293624,-0.100374,3.599445,1.332,-14.942,31.836,OK,1208,53,0
377,-0.286841,-0.101439,3.637952,1.219,-14.921,31.990,OK,1210,57,0
378,-0.276562,-0.102640,3.673384,1.742,-15.280,31.984,OK,1206,52,0
379,-0.269685,-0.102466,3.708696,1.712,-15.265,32.128,OK,1207,55,1
380,-0.259532,-0.103764,3.739920,2.048,-15.518,32.144,OK,1209,69,0
381,-0.249945,-0.103754,3.774735,2.092,-15.540,32.229,OK,1205,62,0
382,-0.238061,-0.104405,3.804910,2.295,-15.699,32.217,OK,1208,61,1
383,-0.229578,-0.104914,3.837056,2.323,-15.715,32.321,OK,1210,67,0
384,-0.220727,-0.104610,3.868928,2.379,-15.749,32.417,OK,1207,63,0
385,-0.211315,-0.104702,3.904525,2.425,-15.754,32.519,OK,1203,58,1
386,-0.201006,-0.106641,3.948855,2.260,-15.712,32.683,OK,1204,63,0
387,-0.192312,-0.105537,3.985043,2.324,-15.708,32.808,OK,1210,50,0
388,-0.182023,-0.107004,4.019593,2.298,-15.720,32.910,OK,1205,47,1
389,-0.173131,-0.105804,4.056380,2.373,-15.749,33.048,OK,1209,55,0
390,-0.163224,-0.106225,4.091554,2.405,-15.760,33.168,OK,1209,50,0
391,-0.154617,-0.106724,4.125928,2.372,-15.755,33.348,OK,1207,47,0
392,-0.144161,-0.105729,4.160065,2.423,-15.732,33.509,OK,1210,48,0
393,-0.132202,-0.105927,4.196130,2.396,-15.727,33.650,OK,1208,45,0
394,-0.120720,-0.104432,4.240766,2.370,-15.684,33.894,OK,1210,48,0
395,-0.110902,-0.105867,4.274287,2.327,-15.684,34.045,OK,1209,46,1
396,-0.100603,-0.105868,4.309701,2.245,-15.641,34.211,OK,1208,50,0
397,-0.085822,-0.105772,4.365108,2.255,-15.639,34.373,OK,1209,47,1
398,-0.074460,-0.104594,4.403474,2.286,-15.639,34.491,OK,1209,55,0
399,-0.062674,-0.104556,4.441992,2.263,-15.628,34.606,OK,1208,52,0
400,-0.048783,-0.105161,4.491213,2.219,-15.628,34.769,OK,1210,52,0
401,-0.036727,-0.106570,4.524301,2.245,-15.641,34.859,OK,1208,53,0
402,-0.025425,-0.108412,4.564474,2.225,-15.690,34.980,OK,1208,56,0
403,-0.012580,-0.105727,4.602548,2.218,-15.639,35.067,OK,1206,56,0
404,-0.001201,-0.104745,4.641617,2.202,-15.615,35.189,OK,1209,46,0
405,0.012505,-0.103643,4.686440,2.232,-15.611,35.320,OK,1204,43,0
406,0.025356,-0.103821,4.724020,2.245,-15.624,35.413,OK,1207,40,0
407,0.037137,-0.103922,4.760677,2.242,-15.604,35.527,OK,1206,49,0
408,0.051199,-0.102550,4.797124,2.222,-15.585,35.613,OK,1208,49,0
409,0.064094,-0.103809,4.839803,2.187,-15.601,35.763,OK,1213,47,1
410,0.076300,-0.102705,4.878512,2.206,-15.594,35.858,OK,1212,54,0
411,0.088591,-0.101730,4.913768,2.194,-15.572,35.960,OK,1210,47,1
412,0.101694,-0.102792,4.952412,2.165,-15.581,36.063,OK,1210,59,0
413,0.116307,-0.102661,4.995627,2.203,-15.591,36.186,OK,1209,56,0
414,0.129868,-0.102374,5.030627,2.201,-15.590,36.280,OK,1206,50,0
415,0.141525,-0.101859,5.065229,2.191,-15.572,36.394,OK,1208,51,0
416,0.154025,-0.101135,5.100943,2.155,-15.536,36.524,OK,1212,46,1
417,0.170223,-0.101362,5.148399,2.160,-15.564,36.686,OK,1209,61,0
418,0.183540,-0.102317,5.183058,2.167,-15.585,36.782,OK,1201,51,1
419,0.196978,-0.101189,5.220033,2.110,-15.551,36.898,OK,1208,65,0
420,0.211434,-0.100404,5.255919,2.113,-15.542,36.982,OK,1209,63,0
421,0.223372,-0.103035,5.293085,1.897,-15.485,37.142,OK,1207,46,1
422,0.243921,-0.105793,5.341957,1.986,-15.550,37.228,OK,1205,50,0
423,0.257694,-0.104645,5.381237,1.937,-15.529,37.339,OK,1208,50,1
424,0.271245,-0.106001,5.415336,1.864,-15.512,37.416,OK,1208,60,0
425,0.284743,-0.104849,5.451988,1.831,-15.484,37.514,OK,1207,58,0
426,0.305275,-0.105540,5.503250,1.891,-15.533,37.589,OK,1208,51,1
427,0.319956,-0.103308,5.541409,1.805,-15.465,37.665,OK,1203,63,0
428,0.339371,-0.103463,5.585586,1.820,-15.485,37.690,OK,1204,52,1
429,0.352033,-0.104342,5.621913,1.761,-15.474,37.775,OK,1207,62,0
430,0.373115,-0.103944,5.676686,1.761,-15.475,37.869,OK,1207,61,1
431,0.388100,-0.107464,5.716044,1.728,-15.511,37.933,OK,1207,60,0
432,0.401895,-0.104267,5.752971,1.631,-15.416,37.992,OK,1208,51,0
433,0.415611,-0.106049,5.790320,1.580,-15.423,38.053,OK,1209,56,0
434,0.443687,-0.106373,5.858284,1.712,-15.522,38.120,OK,1208,60,1
435,0.457901,-0.106119,5.896376,1.673,-15.482,38.159,OK,1208,75,0
436,0.475394,-0.107378,5.934714,1.643,-15.496,38.166,OK,1209,64,1
437,0.491786,-0.103799,5.972131,1.639,-15.432,38.164,OK,1208,80,0
438,0.509093,-0.101786,6.018850,1.597,-15.397,38.184,OK,1204,75,1
439,0.536364,-0.104341,6.078205,1.746,-15.536,38.166,OK,1206,92,0
440,0.554905,-0.104310,6.118412,1.714,-15.516,38.144,OK,1209,89,1
441,0.570657,-0.101109,6.158186,1.650,-15.441,38.158,OK,1205,85,0
442,0.589856,-0.102102,6.198956,1.593,-15.439,38.114,OK,1207,86,1
443,0.606155,-0.100262,6.240565,1.492,-15.365,38.115,OK,1203,82,0
444,0.626987,-0.103279,6.289411,1.632,-15.485,38.125,OK,1208,73,1
445,0.643302,-0.103461,6.328665,1.624,-15.484,38.101,OK,1205,90,0
446,0.657328,-0.102579,6.369123,1.565,-15.448,38.108,OK,1209,79,1
447,0.676439,-0.103591,6.407253,1.477,-15.422,38.060,OK,1206,88,0
448,0.707092,-0.105461,6.467712,1.688,-15.584,37.956,OK,1209,79,1
449,0.721867,-0.102955,6.506922,1.660,-15.535,37.928,OK,1209,84,0
450,0.739880,-0.101656,6.547508,1.647,-15.511,37.858,OK,1206,72,1
451,0.755156,-0.102070,6.588008,1.583,-15.490,37.827,OK,1203,73,0
452,0.772970,-0.100286,6.630139,1.463,-15.422,37.780,OK,1207,69,0
453,0.789925,-0.101637,6.665147,1.454,-15.438,37.674,OK,1207,71,0
454,0.836777,-0.099210,6.757090,1.610,-15.502,37.480,OK,1208,71,1
455,0.855753,-0.099313,6.798950,1.637,-15.533,37.341,OK,1208,77,0
456,0.871686,-0.099235,6.838354,1.580,-15.499,37.262,OK,1202,72,1
457,0.890278,-0.099274,6.877341,1.528,-15.474,37.119,OK,1208,69,0
458,0.908106,-0.096655,6.916314,1.479,-15.410,36.963,OK,1203,66,1
459,0.932286,-0.095149,6.977403,1.643,-15.503,36.819,OK,1210,72,0
460,0.949052,-0.090697,7.016293,1.619,-15.421,36.648,OK,1207,62,0
461,0.967459,-0.091169,7.060457,1.663,-15.445,36.467,OK,1208,63,0
462,0.982810,-0.089955,7.098248,1.555,-15.386,36.311,OK,1208,58,1
463,1.009534,-0.086393,7.159411,1.798,-15.452,36.076,OK,1208,61,0
464,1.029221,-0.085808,7.203639,1.767,-15.432,35.862,OK,1206,59,1
465,1.044647,-0.082610,7.244212,1.782,-15.394,35.674,OK,1208,60,0
466,1.061205,-0.084341,7.284123,1.719,-15.393,35.491,OK,1206,53,1
467,1.075414,-0.082117,7.324672,1.666,-15.331,35.338,OK,1207,68,0
468,1.093443,-0.083653,7.359722,1.594,-15.312,35.111,OK,1206,64,0
469,1.114135,-0.077308,7.418836,1.705,-15.285,34.911,OK,1205,52,0
470,1.131382,-0.074791,7.462594,1.700,-15.253,34.685,OK,1207,58,0
471,1.146066,-0.076316,7.498011,1.690,-15.259,34.476,OK,1208,52,1
472,1.160264,-0.072338,7.539181,1.613,-15.161,34.291,OK,1211,61,0
473,1.174374,-0.069305,7.582568,1.585,-15.109,34.104,OK,1206,62,1
474,1.197983,-0.069025,7.641844,1.626,-15.136,33.838,OK,1210,68,0
475,1.210919,-0.064961,7.682726,1.595,-15.046,33.633,OK,1207,56,1
476,1.223032,-0.062893,7.723074,1.594,-15.003,33.427,OK,1205,60,0
477,1.235569,-0.060094,7.766039,1.538,-14.933,33.206,OK,1204,57,1
478,1.248142,-0.063614,7.795871,1.435,-14.941,32.940,OK,1207,58,0
479,1.266792,-0.063736,7.834290,1.474,-14.970,32.581,OK,1208,53,1
480,1.279771,-0.060394,7.870961,1.451,-14.885,32.292,OK,1205,57,0
481,1.293501,-0.060181,7.914904,1.484,-14.887,31.999,OK,1209,50,1
482,1.303936,-0.061689,7.951500,1.370,-14.865,31.755,OK,1207,39,0
483,1.312973,-0.057811,7.987745,1.337,-14.784,31.486,OK,1208,34,0
484,1.329643,-0.055485,8.038127,1.281,-14.727,31.163,OK,1206,44,0
485,1.340803,-0.053646,8.078704,1.246,-14.677,30.886,OK,1205,47,1
486,1.352642,-0.051422,8.117882,1.205,-14.612,30.586,OK,1207,44,0
487,1.364351,-0.051402,8.155012,1.154,-14.579,30.284,OK,1205,42,0
488,1.377865,-0.050643,8.198280,1.101,-14.542,29.967,OK,1211,42,1
489,1.393295,-0.048543,8.265056,1.056,-14.484,29.723,OK,1208,44,0
490,1.408701,-0.047200,8.314757,0.995,-14.429,29.343,OK,1209,36,1
491,1.419030,-0.046496,8.354762,0.998,-14.395,29.016,OK,1205,43,0
492,1.428833,-0.046038,8.396678,0.922,-14.347,28.695,OK,1206,39,1
493,1.438077,-0.046473,8.436324,0.946,-14.358,28.349,OK,1206,49,0
494,1.441516,-0.046449,8.463559,0.847,-14.312,28.024,OK,1206,44,1
495,1.451630,-0.047079,8.508271,0.873,-14.328,27.677,OK,1206,62,0
496,1.455999,-0.045523,8.551620,0.720,-14.240,27.429,OK,1209,60,1
497,1.463658,-0.043923,8.593032,0.582,-14.158,27.107,OK,1209,84,0
498,1.475951,-0.046281,8.648101,0.691,-14.209,26.687,OK,1207,67,1
499,1.486902,-0.048451,8.713777,0.739,-14.248,26.408,OK,1208,96,0
500,1.496458,-0.048204,8.761030,0.782,-14.240,26.011,OK,1208,85,1
501,1.502903,-0.050082,8.800027,0.831,-14.283,25.642,OK,1205,95,0
502,1.504324,-0.049246,8.835826,0.718,-14.224,25.383,OK,1204,88,0
503,1.514553,-0.051039,8.910398,0.797,-14.269,25.058,OK,1209,83,1
504,1.518548,-0.048292,8.952261,0.540,-14.142,24.805,OK,1205,100,0
505,1.524357,-0.051007,8.993955,0.689,-14.212,24.381,OK,1207,96,0
506,1.530801,-0.050595,9.053448,0.696,-14.198,24.041,OK,1207,75,1
507,1.537200,-0.049489,9.101747,0.624,-14.139,23.691,OK,1207,119,0
508,1.540220,-0.052039,9.141164,0.732,-14.198,23.315,OK,1205,91,0
509,1.548982,-0.054716,9.199700,0.781,-14.268,22.874,OK,1206,77,0
510,1.551564,-0.054384,9.242797,0.728,-14.230,22.542,OK,1207,70,1
511,1.553192,-0.053605,9.295159,0.667,-14.185,22.255,OK,1203,113,0
512,1.555700,-0.055449,9.341407,0.692,-14.216,21.896,OK,1207,93,0
513,1.561269,-0.057204,9.393541,0.789,-14.245,21.472,OK,1210,82,1
514,1.563856,-0.057220,9.442983,0.738,-14.227,21.127,OK,1203,110,0
515,1.570440,-0.060313,9.498096,1.026,-14.351,20.652,OK,1209,94,0
516,1.572249,-0.060429,9.544365,0.993,-14.327,20.302,OK,1208,93,0
517,1.574208,-0.062005,9.590923,1.007,-14.348,19.931,OK,1205,87,1
518,1.575833,-0.061756,9.642070,1.001,-14.331,19.584,OK,1205,125,0
519,1.576031,-0.062631,9.686440,0.964,-14.319,19.243,OK,1210,114,0
520,1.575464,-0.062495,9.734165,0.920,-14.282,18.938,OK,1205,110,0
521,1.576366,-0.061351,9.779776,0.811,-14.228,18.603,OK,1211,99,1
522,1.574191,-0.061257,9.827858,0.767,-14.203,18.282,OK,1206,112,0
523,1.573138,-0.059609,9.876176,0.698,-14.152,17.942,OK,1207,98,0
524,1.574495,-0.060293,9.926373,0.715,-14.137,17.535,OK,1205,91,0
525,1.572981,-0.059664,9.982521,0.651,-14.104,17.206,OK,1210,87,1
526,1.571273,-0.064270,10.026649,0.822,-14.192,16.810,OK,1209,122,0
527,1.565174,-0.062862,10.081525,0.710,-14.122,16.526,OK,1208,101,0
528,1.562664,-0.066028,10.127487,0.728,-14.162,16.189,OK,1207,94,0
529,1.560588,-0.061667,10.212827,0.566,-14.038,15.896,OK,1207,84,1
530,1.558759,-0.062323,10.269662,0.647,-14.061,15.508,OK,1206,107,0
531,1.557205,-0.067244,10.322000,0.755,-14.159,15.121,OK,1207,98,0
532,1.547908,-0.058122,10.402639,0.497,-13.947,14.910,OK,1203,92,0
533,1.546250,-0.057398,10.466969,0.470,-13.929,14.536,OK,1206,89,1
534,1.541033,-0.060003,10.519408,0.459,-13.946,14.227,OK,1211,103,0
535,1.531966,-0.056265,10.596161,0.230,-13.834,14.013,OK,1209,101,0
536,1.528634,-0.058932,10.654576,0.241,-13.867,13.650,OK,1204,89,0
537,1.520926,-0.055748,10.717586,0.108,-13.782,13.385,OK,1206,74,0
538,1.515236,-0.056795,10.776226,0.112,-13.791,13.071,OK,1203,75,1
539,1.504963,-0.050953,10.852417,-0.172,-13.621,12.906,OK,1206,96,0
540,1.496008,-0.050650,10.915718,-0.259,-13.575,12.653,OK,1207,87,0
541,1.489838,-0.047663,10.988008,-0.268,-13.542,12.331,OK,1208,84,0
542,1.480102,-0.046214,11.052672,-0.495,-13.459,12.121,OK,1206,72,1
543,1.471781,-0.049247,11.120121,-0.566,-13.476,11.841,OK,1207,108,0
544,1.463847,-0.043993,11.164612,-0.667,-13.380,11.571,OK,1207,92,0
545,1.456805,-0.045049,11.233426,-0.646,-13.421,11.244,OK,1206,87,0
546,1.448342,-0.043478,11.308482,-0.641,-13.412,10.890,OK,1207,80,1
547,1.439919,-0.044559,11.365250,-0.713,-13.422,10.573,OK,1204,117,0
548,1.430408,-0.046362,11.433544,-0.623,-13.468,10.216,OK,1210,109,0
549,1.421512,-0.043712,11.493869,-0.653,-13.420,9.897,OK,1207,89,0
550,1.409311,-0.043512,11.577744,-0.733,-13.425,9.550,OK,1207,82,0
551,1.401871,-0.043887,11.627795,-0.735,-13.417,9.246,OK,1205,78,1
552,1.386307,-0.043374,11.704769,-0.877,-13.379,8.980,OK,1207,136,0
553,1.375835,-0.045216,11.768762,-0.923,-13.374,8.673,OK,1205,115,0
554,1.363968,-0.048641,11.838856,-0.860,-13.447,8.347,OK,1208,110,0
555,1.353807,-0.050711,11.905607,-0.901,-13.448,8.045,OK,1205,108,1
556,1.339733,-0.052406,11.969172,-0.907,-13.487,7.773,OK,1205,154,0
557,1.323415,-0.046451,12.049348,-1.102,-13.356,7.489,OK,1203,136,0
558,1.307615,-0.046114,12.123057,-1.167,-13.350,7.220,OK,1208,116,0
559,1.290281,-0.046093,12.184368,-1.263,-13.321,7.015,OK,1205,96,0
560,1.279104,-0.048411,12.258792,-1.334,-13.312,6.674,OK,1208,110,1
561,1.262245,-0.047591,12.330726,-1.400,-13.285,6.424,OK,1207,176,0
562,1.248407,-0.047164,12.397838,-1.462,-13.270,6.122,OK,1207,152,0
563,1.231784,-0.048630,12.477322,-1.433,-13.283,5.806,OK,1206,135,0
564,1.217623,-0.050077,12.542664,-1.449,-13.298,5.515,OK,1206,127,0
565,1.199673,-0.050187,12.609134,-1.495,-13.288,5.266,OK,1206,119,1
566,1.174319,-0.047782,12.710513,-1.582,-13.219,5.017,OK,1203,169,0
567,1.155603,-0.045586,12.787728,-1.625,-13.182,4.742,OK,1208,158,0
568,1.138329,-0.048083,12.858513,-1.626,-13.209,4.467,OK,1211,144,0
569,1.118068,-0.042617,12.946319,-1.643,-13.112,4.160,OK,1209,123,0
570,1.097720,-0.044395,13.017996,-1.658,-13.127,3.909,OK,1207,131,1
571,1.077530,-0.046618,13.089800,-1.625,-13.156,3.664,OK,1205,195,0
572,1.056447,-0.045759,13.173455,-1.607,-13.098,3.346,OK,1208,164,0
573,1.036931,-0.042020,13.246935,-1.648,-13.046,3.096,OK,1208,140,0
574,1.015109,-0.042315,13.320765,-1.681,-13.029,2.858,OK,1204,137,0
575,0.981938,-0.042498,13.445487,-1.645,-13.049,2.562,OK,1205,123,1
576,0.958282,-0.041647,13.523367,-1.684,-13.030,2.309,OK,1204,148,0
577,0.932677,-0.040303,13.603296,-1.694,-13.021,2.048,OK,1205,131,0
578,0.907109,-0.037208,13.685511,-1.748,-12.956,1.774,OK,1208,141,0
579,0.880377,-0.037761,13.764596,-1.755,-12.958,1.524,OK,1212,137,0
580,0.856576,-0.038908,13.837828,-1.782,-12.962,1.288,OK,1210,126,1
581,0.825603,-0.035161,13.933794,-1.830,-12.899,1.039,OK,1210,205,0
582,0.796170,-0.032981,14.020607,-1.875,-12.861,0.807,OK,1204,161,0
583,0.772758,-0.033381,14.092312,-1.886,-12.866,0.585,OK,1206,155,0
584,0.742823,-0.033918,14.171486,-1.893,-12.868,0.380,OK,1205,142,0
585,0.710682,-0.032348,14.276118,-1.994,-12.816,0.140,OK,1208,137,1
586,0.683434,-0.033132,14.344779,-2.012,-12.811,-0.052,OK,1207,202,0
587,0.655765,-0.032677,14.426279,-2.035,-12.787,-0.274,OK,1204,176,0
588,0.625459,-0.034968,14.513234,-2.001,-12.829,-0.519,OK,1207,147,0
589,0.594923,-0.031535,14.588489,-2.047,-12.784,-0.704,OK,1206,139,0
590,0.565922,-0.031573,14.658676,-2.091,-12.762,-0.884,OK,1204,138,1
591,0.538511,-0.033934,14.739380,-2.090,-12.780,-1.131,OK,1204,214,0
592,0.510250,-0.034455,14.819144,-2.076,-12.789,-1.347,OK,1205,172,0
593,0.483729,-0.037206,14.891207,-2.047,-12.816,-1.547,OK,1206,147,0
594,0.448738,-0.034862,14.973180,-2.072,-12.785,-1.735,OK,1206,133,0
595,0.423025,-0.035118,15.045414,-2.092,-12.772,-1.930,OK,1204,133,1
596,0.392019,-0.035767,15.121897,-2.095,-12.782,-2.119,OK,1205,170,0
597,0.363875,-0.034663,15.198375,-2.099,-12.774,-2.312,OK,1203,143,0
598,0.334918,-0.036535,15.269478,-2.104,-12.782,-2.470,OK,1203,131,0
599,0.305243,-0.039530,15.356058,-2.013,-12.841,-2.734,OK,1201,119,0
600,0.275408,-0.033362,15.426882,-2.068,-12.765,-2.888,OK,1203,124,1
601,0.245702,-0.036504,15.498024,-2.119,-12.757,-3.034,OK,1206,173,0
602,0.214064,-0.030441,15.565005,-2.145,-12.689,-3.194,OK,1206,164,0
603,0.185937,-0.033233,15.635381,-2.164,-12.695,-3.344,OK,1209,143,0
604,0.156087,-0.030678,15.718474,-2.086,-12.716,-3.546,OK,1202,123,0
605,0.122244,-0.033626,15.792912,-2.107,-12.723,-3.693,OK,1203,123,0
606,0.093181,-0.033740,15.865759,-2.104,-12.714,-3.845,OK,1205,116,1
607,0.061871,-0.032566,15.950191,-2.075,-12.710,-4.033,OK,1203,174,0
608,0.034668,-0.033336,16.005890,-2.121,-12.677,-4.145,OK,1205,147,0
609,0.003575,-0.033621,16.082611,-2.116,-12.676,-4.297,OK,1207,126,0
610,-0.026703,-0.034782,16.148851,-2.156,-12.653,-4.401,OK,1206,123,0
611,-0.060918,-0.031546,16.237125,-2.092,-12.647,-4.613,OK,1204,113,1
612,-0.093494,-0.032677,16.322384,-2.060,-12.672,-4.769,OK,1204,131,0
613,-0.125388,-0.030419,16.398664,-2.053,-12.644,-4.895,OK,1205,109,0
614,-0.158375,-0.034388,16.466578,-2.121,-12.627,-4.981,OK,1205,106,0
615,-0.179312,-0.038226,16.514858,-2.104,-12.661,-5.089,OK,1207,108,1
616,-0.211131,-0.038928,16.586639,-2.133,-12.637,-5.189,OK,1203,137,0
617,-0.243413,-0.038601,16.662628,-2.144,-12.619,-5.309,OK,1200,113,0
618,-0.274449,-0.040464,16.733582,-2.151,-12.625,-5.416,OK,1207,109,0
619,-0.308205,-0.038633,16.806757,-2.202,-12.569,-5.539,OK,1203,97,1
620,-0.335329,-0.039588,16.865555,-2.254,-12.534,-5.613,OK,1205,117,0
621,-0.368405,-0.043041,16.941067,-2.249,-12.552,-5.732,OK,1203,113,0
622,-0.393509,-0.042931,16.998428,-2.254,-12.540,-5.819,OK,1201,104,1
623,-0.422874,-0.045367,17.058651,-2.213,-12.563,-5.907,OK,1208,131,0
624,-0.456499,-0.043476,17.132690,-2.278,-12.506,-6.013,OK,1208,123,0
625,-0.486501,-0.045287,17.203403,-2.268,-12.522,-6.126,OK,1205,129,1
626,-0.507695,-0.046891,17.250147,-2.267,-12.520,-6.202,OK,1204,152,0
627,-0.526641,-0.050639,17.296715,-2.276,-12.543,-6.290,OK,1206,143,0
628,-0.557382,-0.048680,17.362745,-2.289,-12.512,-6.387,OK,1203,112,1
629,-0.575981,-0.046299,17.411989,-2.261,-12.503,-6.497,OK,1205,127,0
630,-0.598236,-0.046550,17.452719,-2.279,-12.488,-6.545,OK,1200,102,0
631,-0.617841,-0.049137,17.491413,-2.304,-12.486,-6.603,OK,1195,101,1
632,-0.635245,-0.048225,17.535923,-2.284,-12.487,-6.709,OK,1205,114,0
633,-0.647841,-0.049343,17.564083,-2.292,-12.484,-6.768,OK,1201,85,0
