frame,x,y,z,roll,pitch,yaw,tracking_state,n_keypoints,n_map_matches,is_keyframe
306,-2.062060,-0.025171,3.403631,-6.165,-13.572,-20.765,OK,1205,316,0
307,-2.066118,-0.025176,3.408277,-6.169,-13.563,-20.744,OK,1204,313,0
308,-2.069943,-0.025784,3.414273,-6.196,-13.579,-20.806,OK,1206,307,1
309,-2.073536,-0.025512,3.418582,-6.187,-13.562,-20.790,OK,1201,328,0
310,-2.077572,-0.027264,3.422409,-6.158,-13.652,-20.743,OK,1204,333,0
311,-2.081429,-0.028070,3.426246,-6.125,-13.699,-20.718,OK,1204,296,0
312,-2.084500,-0.027864,3.430879,-6.122,-13.689,-20.735,OK,1202,289,0
313,-2.088138,-0.028969,3.435666,-6.102,-13.755,-20.733,OK,1204,309,0
314,-2.092021,-0.029266,3.438999,-6.100,-13.785,-20.710,OK,1203,294,1
315,-2.095834,-0.028686,3.443007,-6.125,-13.740,-20.663,OK,1202,346,0
316,-2.099085,-0.028715,3.447743,-6.133,-13.733,-20.671,OK,1203,333,0
317,-2.102739,-0.028855,3.451102,-6.113,-13.746,-20.629,OK,1202,328,0
318,-2.106221,-0.029297,3.455392,-6.092,-13.773,-20.611,OK,1205,314,0
319,-2.110077,-0.029347,3.459312,-6.093,-13.769,-20.567,OK,1206,310,1
320,-2.111020,-0.028912,3.461877,-6.161,-13.718,-20.610,OK,1200,338,0
321,-2.113781,-0.029723,3.465728,-6.137,-13.761,-20.614,OK,1203,336,0
322,-2.116915,-0.029763,3.468768,-6.134,-13.766,-20.579,OK,1202,323,0
323,-2.119516,-0.029597,3.471596,-6.127,-13.756,-20.563,OK,1206,305,0
324,-2.122120,-0.029933,3.474527,-6.121,-13.774,-20.549,OK,1207,302,0
325,-2.126419,-0.029327,3.479215,-6.184,-13.722,-20.538,OK,1203,304,0
326,-2.128594,-0.029440,3.481804,-6.177,-13.732,-20.529,OK,1205,318,0
327,-2.130276,-0.029396,3.483472,-6.166,-13.726,-20.501,OK,1202,308,0
