frame,x,y,z,roll,pitch,yaw,tracking_state,n_keypoints,n_map_matches,is_keyframe
316,-0.578360,-0.000478,2.120756,1.377,-14.856,0.145,OK,1206,172,0
317,-0.580624,-0.000250,2.128050,1.382,-14.851,0.147,OK,1207,169,0
318,-0.582598,-0.000002,2.134766,1.374,-14.842,0.150,OK,1205,164,0
319,-0.584698,-0.000027,2.141939,1.368,-14.846,0.137,OK,1208,154,1
320,-0.586469,0.000126,2.148980,1.369,-14.846,0.115,OK,1207,193,0
321,-0.588752,0.000050,2.156542,1.384,-14.845,0.116,OK,1206,183,0
322,-0.591008,-0.000098,2.163322,1.380,-14.862,0.113,OK,1204,166,0
323,-0.592813,0.000218,2.173013,1.417,-14.864,0.062,OK,1210,159,0
324,-0.595003,0.000205,2.180014,1.384,-14.856,0.066,OK,1204,143,0
325,-0.597250,0.000488,2.187669,1.387,-14.849,0.051,OK,1211,139,1
326,-0.599436,0.000521,2.195573,1.422,-14.866,0.028,OK,1206,192,0
327,-0.601155,0.000419,2.202186,1.426,-14.880,0.007,OK,1209,164,0
328,-0.602725,0.000409,2.208915,1.385,-14.853,-0.006,OK,1209,164,0
329,-0.604916,0.000536,2.216222,1.332,-14.838,-0.001,OK,1207,147,0
330,-0.607086,0.000046,2.221962,1.401,-14.881,-0.020,OK,1206,144,0
331,-0.609954,0.000174,2.232359,1.386,-14.882,-0.055,OK,1204,141,1
332,-0.612542,0.000478,2.239700,1.347,-14.855,-0.048,OK,1207,162,0
333,-0.614495,0.000423,2.246422,1.341,-14.855,-0.070,OK,1208,155,0
334,-0.617018,0.000408,2.253889,1.320,-14.844,-0.079,OK,1209,145,0
335,-0.619329,0.000206,2.261131,1.315,-14.854,-0.103,OK,1205,136,0
336,-0.621491,0.000519,2.268381,1.256,-14.821,-0.126,OK,1209,135,0
337,-0.623959,0.000499,2.276837,1.322,-14.852,-0.178,OK,1208,123,1
338,-0.626047,0.000454,2.283984,1.337,-14.853,-0.216,OK,1208,173,0
339,-0.628770,0.000676,2.294820,1.395,-14.873,-0.277,OK,1206,162,0
340,-0.630713,0.000870,2.301245,1.387,-14.852,-0.309,OK,1211,142,0
341,-0.633188,0.000457,2.309033,1.352,-14.868,-0.325,OK,1210,141,0
342,-0.635279,0.000813,2.315814,1.378,-14.860,-0.343,OK,1208,139,0
343,-0.637555,0.001082,2.323090,1.392,-14.848,-0.376,OK,1209,132,1
344,-0.640184,0.000893,2.330818,1.358,-14.856,-0.384,OK,1208,176,0
345,-0.642053,0.000765,2.337527,1.419,-14.881,-0.427,OK,1206,166,0
346,-0.645184,0.000989,2.345969,1.375,-14.850,-0.428,OK,1209,157,0
347,-0.647247,0.000948,2.355593,1.406,-14.860,-0.477,OK,1205,141,0
348,-0.648872,0.000352,2.362194,1.412,-14.884,-0.514,OK,1205,133,0
349,-0.650950,0.000485,2.369032,1.401,-14.878,-0.530,OK,1208,125,1
350,-0.653635,0.000735,2.376959,1.398,-14.858,-0.550,OK,1203,182,0
351,-0.655659,0.001234,2.383430,1.388,-14.835,-0.575,OK,1205,160,0
352,-0.658481,0.001218,2.391388,1.376,-14.835,-0.581,OK,1210,157,0
353,-0.660787,0.000900,2.398372,1.373,-14.855,-0.596,OK,1206,147,0
354,-0.662888,0.000867,2.405408,1.383,-14.856,-0.624,OK,1206,146,0
355,-0.665069,0.000858,2.414478,1.376,-14.852,-0.670,OK,1206,137,0
356,-0.667290,0.000951,2.421336,1.350,-14.841,-0.681,OK,1206,141,0
357,-0.669303,0.000730,2.428511,1.371,-14.856,-0.728,OK,1205,121,1
358,-0.672043,0.000688,2.435803,1.356,-14.850,-0.731,OK,1212,182,0
359,-0.674209,0.000935,2.442995,1.357,-14.839,-0.757,OK,1210,160,0
360,-0.676299,0.000968,2.449599,1.365,-14.833,-0.785,OK,1204,156,0
361,-0.678439,0.001401,2.457439,1.367,-14.820,-0.827,OK,1206,143,0
362,-0.680808,0.001146,2.464397,1.323,-14.813,-0.838,OK,1206,134,0
363,-0.683229,0.001140,2.472185,1.363,-14.833,-0.867,OK,1207,124,0
364,-0.686087,0.001337,2.479951,1.332,-14.812,-0.866,OK,1208,126,0
365,-0.688256,0.001165,2.487661,1.327,-14.813,-0.911,OK,1210,111,1
366,-0.690840,0.001173,2.494896,1.332,-14.815,-0.921,OK,1211,170,0
367,-0.692898,0.001101,2.501984,1.325,-14.812,-0.952,OK,1207,167,0
368,-0.695412,0.001261,2.509110,1.289,-14.779,-0.972,OK,1206,164,0
369,-0.697851,0.001035,2.516564,1.291,-14.800,-1.001,OK,1205,150,0
370,-0.700008,0.000819,2.523018,1.322,-14.807,-1.043,OK,1206,146,0
371,-0.702800,0.001233,2.531081,1.272,-14.765,-1.064,OK,1211,149,0
372,-0.704961,0.000633,2.539109,1.363,-14.820,-1.111,OK,1207,136,1
373,-0.707598,0.000569,2.546514,1.309,-14.800,-1.126,OK,1205,187,0
374,-0.710004,0.000839,2.553725,1.316,-14.801,-1.160,OK,1206,168,0
375,-0.712587,0.000865,2.560723,1.322,-14.786,-1.186,OK,1207,158,0
376,-0.714777,0.001121,2.569289,1.338,-14.777,-1.245,OK,1204,145,0
377,-0.717036,0.000932,2.575523,1.336,-14.781,-1.272,OK,1205,135,0
378,-0.719307,0.000792,2.583108,1.354,-14.795,-1.312,OK,1207,139,0
379,-0.721660,0.000852,2.592523,1.408,-14.803,-1.386,OK,1207,128,1
380,-0.724119,0.000377,2.597435,1.387,-14.808,-1.386,OK,1207,197,0
381,-0.726463,0.000876,2.601533,1.298,-14.761,-1.352,OK,1207,173,0
382,-0.728983,0.001160,2.609160,1.329,-14.759,-1.391,OK,1207,164,0
383,-0.731375,0.000836,2.616690,1.307,-14.753,-1.417,OK,1208,159,0
384,-0.733743,0.000725,2.623178,1.335,-14.761,-1.440,OK,1209,160,0
385,-0.736104,0.000815,2.630300,1.291,-14.746,-1.455,OK,1204,150,0
386,-0.738551,0.000903,2.637431,1.306,-14.748,-1.485,OK,1210,145,1
387,-0.741181,0.001013,2.645827,1.258,-14.725,-1.495,OK,1207,181,0
388,-0.743525,0.001183,2.653195,1.255,-14.708,-1.524,OK,1206,167,0
389,-0.746039,0.000602,2.659611,1.268,-14.729,-1.541,OK,1207,160,0
390,-0.748015,0.000364,2.666936,1.283,-14.748,-1.563,OK,1211,156,0
391,-0.750553,0.000863,2.674544,1.281,-14.724,-1.589,OK,1211,156,0
392,-0.753129,0.000757,2.682173,1.265,-14.727,-1.605,OK,1211,152,0
393,-0.755332,0.001069,2.689184,1.266,-14.706,-1.629,OK,1205,135,0
394,-0.757740,0.000668,2.696218,1.254,-14.718,-1.648,OK,1209,126,1
395,-0.760115,0.000560,2.703773,1.226,-14.709,-1.667,OK,1205,181,0
396,-0.761976,0.000237,2.709894,1.258,-14.726,-1.699,OK,1207,186,0
397,-0.764495,0.000536,2.717154,1.238,-14.705,-1.713,OK,1205,169,0
398,-0.766694,-0.000049,2.724203,1.248,-14.730,-1.734,OK,1207,157,0
399,-0.768859,0.000208,2.729984,1.257,-14.724,-1.739,OK,1206,140,0
400,-0.771137,0.000183,2.736223,1.250,-14.715,-1.757,OK,1205,137,0
401,-0.773684,0.000363,2.744036,1.241,-14.705,-1.773,OK,1202,140,0
402,-0.776301,0.000076,2.751198,1.268,-14.719,-1.799,OK,1205,135,1
403,-0.778590,0.000156,2.758005,1.218,-14.716,-1.815,OK,1208,175,0
404,-0.781082,0.000039,2.765661,1.254,-14.720,-1.856,OK,1208,165,0
405,-0.784105,0.000020,2.773820,1.218,-14.706,-1.870,OK,1203,154,0
406,-0.786488,0.000004,2.780421,1.226,-14.709,-1.893,OK,1207,137,0
407,-0.789163,0.000221,2.787922,1.234,-14.696,-1.916,OK,1207,134,0
408,-0.791919,0.000358,2.795931,1.226,-14.691,-1.948,OK,1208,146,0
409,-0.794478,0.000654,2.802987,1.206,-14.660,-1.967,OK,1209,142,0
410,-0.796961,0.000682,2.809631,1.211,-14.648,-1.987,OK,1205,138,1
411,-0.799671,0.000399,2.817779,1.220,-14.674,-2.028,OK,1210,201,0
412,-0.801983,0.000420,2.825520,1.252,-14.677,-2.079,OK,1204,175,0
413,-0.805066,0.000418,2.833441,1.230,-14.672,-2.091,OK,1208,164,0
414,-0.807708,0.000548,2.840991,1.221,-14.659,-2.116,OK,1208,160,0
415,-0.809586,0.000308,2.848752,1.247,-14.673,-2.166,OK,1206,152,0
416,-0.812828,0.000251,2.859640,1.250,-14.676,-2.216,OK,1206,155,0
417,-0.815657,0.000654,2.865717,1.216,-14.651,-2.199,OK,1211,158,0
418,-0.818018,0.000589,2.872720,1.229,-14.649,-2.230,OK,1208,148,1
419,-0.820988,0.000498,2.880659,1.208,-14.648,-2.239,OK,1205,192,0
420,-0.823239,0.000666,2.887547,1.233,-14.647,-2.273,OK,1209,178,0
421,-0.825988,0.000432,2.894285,1.214,-14.642,-2.271,OK,1206,167,0
422,-0.828236,0.000178,2.902016,1.222,-14.663,-2.316,OK,1205,166,0
423,-0.831112,0.000883,2.910264,1.246,-14.645,-2.348,OK,1207,165,0
424,-0.833887,0.001081,2.918951,1.284,-14.646,-2.390,OK,1207,157,0
425,-0.836439,0.001256,2.925054,1.242,-14.620,-2.388,OK,1202,154,1
426,-0.839597,0.000880,2.931582,1.211,-14.627,-2.368,OK,1205,219,0
427,-0.842201,0.001473,2.940397,1.196,-14.595,-2.412,OK,1208,198,0
428,-0.844557,0.001129,2.946557,1.222,-14.614,-2.432,OK,1210,192,0
429,-0.846692,0.000916,2.953862,1.229,-14.631,-2.475,OK,1207,187,0
430,-0.849409,0.001032,2.961693,1.264,-14.640,-2.512,OK,1208,187,0
431,-0.852136,0.001157,2.969034,1.236,-14.613,-2.522,OK,1212,172,0
432,-0.855293,0.001432,2.976588,1.217,-14.587,-2.525,OK,1207,167,0
433,-0.857809,0.000912,2.982878,1.177,-14.598,-2.530,OK,1206,155,0
434,-0.861133,0.001699,2.992332,1.216,-14.571,-2.570,OK,1208,168,1
435,-0.863317,0.001202,2.998668,1.206,-14.583,-2.594,OK,1208,206,0
436,-0.866024,0.000960,3.006200,1.216,-14.588,-2.615,OK,1211,187,0
437,-0.868684,0.001150,3.013258,1.207,-14.581,-2.634,OK,1203,165,0
438,-0.871352,0.001090,3.020175,1.211,-14.571,-2.648,OK,1209,168,0
439,-0.874251,0.001246,3.027888,1.192,-14.555,-2.672,OK,1205,158,0
440,-0.876440,0.001370,3.034897,1.214,-14.544,-2.715,OK,1204,158,0
441,-0.878828,0.001350,3.042181,1.234,-14.558,-2.753,OK,1207,154,0
442,-0.882261,0.001177,3.050531,1.230,-14.543,-2.769,OK,1205,152,0
443,-0.885089,0.001136,3.057280,1.233,-14.547,-2.791,OK,1212,149,1
444,-0.887342,0.000749,3.063914,1.248,-14.564,-2.836,OK,1209,198,0
445,-0.890142,0.000865,3.070796,1.230,-14.545,-2.850,OK,1208,191,0
446,-0.892671,0.001089,3.077651,1.248,-14.533,-2.881,OK,1208,176,0
447,-0.894845,0.000951,3.083874,1.245,-14.541,-2.917,OK,1207,160,0
448,-0.897249,0.001046,3.090647,1.249,-14.529,-2.948,OK,1206,157,0
449,-0.899671,0.000867,3.097472,1.273,-14.540,-2.983,OK,1204,150,0
450,-0.902361,0.000814,3.104466,1.270,-14.540,-2.995,OK,1208,141,0
451,-0.905221,0.000795,3.110986,1.258,-14.534,-3.003,OK,1209,132,0
452,-0.908148,0.000939,3.119752,1.282,-14.529,-3.051,OK,1209,129,1
453,-0.910626,0.000717,3.125886,1.270,-14.532,-3.064,OK,1208,170,0
454,-0.912926,0.001034,3.132829,1.268,-14.518,-3.096,OK,1211,171,0
455,-0.915588,0.000938,3.139480,1.279,-14.522,-3.113,OK,1206,157,0
456,-0.918454,0.000688,3.146626,1.263,-14.526,-3.121,OK,1210,142,0
457,-0.920768,0.000433,3.153606,1.286,-14.557,-3.162,OK,1205,143,0
458,-0.922957,0.000961,3.160746,1.281,-14.514,-3.204,OK,1208,132,0
459,-0.925832,0.000475,3.167663,1.302,-14.547,-3.210,OK,1209,133,0
460,-0.928371,0.000524,3.174841,1.278,-14.527,-3.228,OK,1206,139,0
461,-0.930835,0.000787,3.181714,1.281,-14.514,-3.250,OK,1210,134,1
462,-0.934105,0.000598,3.190228,1.305,-14.538,-3.270,OK,1208,194,0
463,-0.936493,0.000547,3.196870,1.297,-14.527,-3.288,OK,1204,170,0
464,-0.939058,0.000654,3.203966,1.312,-14.532,-3.318,OK,1203,161,0
465,-0.941605,0.000488,3.211408,1.325,-14.542,-3.349,OK,1208,149,0
466,-0.944272,0.000638,3.217766,1.309,-14.527,-3.350,OK,1209,147,0
467,-0.946492,0.000284,3.224994,1.298,-14.531,-3.382,OK,1208,148,0
468,-0.949325,0.000525,3.232105,1.314,-14.533,-3.393,OK,1210,142,0
469,-0.951516,0.000274,3.238278,1.306,-14.537,-3.405,OK,1208,146,0
470,-0.953968,0.000447,3.245670,1.326,-14.528,-3.435,OK,1208,143,1
471,-0.957360,0.000356,3.253374,1.313,-14.529,-3.438,OK,1209,185,0
472,-0.959692,0.000107,3.260972,1.357,-14.551,-3.488,OK,1206,172,0
473,-0.962593,0.000159,3.267816,1.325,-14.544,-3.480,OK,1209,167,0
474,-0.965165,0.000259,3.275700,1.350,-14.544,-3.532,OK,1206,157,0
475,-0.968190,0.000513,3.282661,1.354,-14.531,-3.522,OK,1205,142,0
476,-0.970436,0.000510,3.289464,1.347,-14.524,-3.552,OK,1205,152,0
477,-0.973158,0.000307,3.296688,1.355,-14.536,-3.567,OK,1205,149,0
478,-0.975451,0.000526,3.302692,1.337,-14.513,-3.582,OK,1210,137,1
479,-0.978847,0.000233,3.312199,1.400,-14.556,-3.623,OK,1206,198,0
480,-0.981130,0.000286,3.318613,1.333,-14.525,-3.638,OK,1206,177,0
481,-0.983910,0.000180,3.325396,1.345,-14.547,-3.645,OK,1210,169,0
482,-0.986409,0.000160,3.331471,1.360,-14.548,-3.655,OK,1208,161,0
483,-0.989008,0.000437,3.337480,1.354,-14.530,-3.658,OK,1205,152,0
484,-0.991225,0.000276,3.344224,1.365,-14.546,-3.689,OK,1204,142,0
485,-0.993549,0.000238,3.349997,1.357,-14.550,-3.701,OK,1206,148,0
486,-0.995983,0.000294,3.357146,1.358,-14.563,-3.734,OK,1204,142,0
487,-0.998860,0.000032,3.363711,1.344,-14.575,-3.728,OK,1204,134,1
488,-1.001332,0.000001,3.370005,1.341,-14.577,-3.729,OK,1210,201,0
489,-1.003481,0.000145,3.376180,1.362,-14.584,-3.754,OK,1205,188,0
490,-1.005458,0.000107,3.381900,1.363,-14.589,-3.768,OK,1210,181,0
491,-1.007866,0.000326,3.387486,1.354,-14.568,-3.754,OK,1203,178,0
492,-1.009224,0.000090,3.391997,1.353,-14.587,-3.778,OK,1206,169,0
493,-1.011147,0.000134,3.397186,1.362,-14.581,-3.786,OK,1208,165,0
494,-1.013220,0.000333,3.402656,1.347,-14.575,-3.791,OK,1208,165,0
495,-1.016210,0.000100,3.409176,1.346,-14.582,-3.787,OK,1209,155,0
496,-1.017664,0.000018,3.414808,1.391,-14.616,-3.830,OK,1202,146,0
497,-1.019775,0.000192,3.420237,1.378,-14.605,-3.839,OK,1209,143,1
498,-1.021993,0.000397,3.425326,1.357,-14.585,-3.825,OK,1211,179,0
499,-1.023537,0.000013,3.429886,1.368,-14.617,-3.835,OK,1209,164,0
500,-1.025413,0.000198,3.434649,1.370,-14.610,-3.832,OK,1212,158,0
501,-1.027496,0.000204,3.439653,1.352,-14.603,-3.821,OK,1201,148,0
502,-1.029170,0.000268,3.444011,1.346,-14.597,-3.821,OK,1209,152,0
503,-1.031266,0.000465,3.448189,1.352,-14.594,-3.798,OK,1209,157,0
504,-1.032330,0.000070,3.452387,1.363,-14.620,-3.829,OK,1207,150,0
505,-1.034193,0.000278,3.456753,1.348,-14.603,-3.815,OK,1209,141,1
506,-1.035566,-0.000086,3.460576,1.353,-14.631,-3.825,OK,1207,191,0
507,-1.037655,0.000160,3.465674,1.340,-14.609,-3.824,OK,1209,178,0
508,-1.039217,-0.000115,3.469639,1.350,-14.639,-3.831,OK,1208,179,0
509,-1.040515,-0.000117,3.473467,1.366,-14.641,-3.852,OK,1212,168,0
510,-1.042042,0.000036,3.476906,1.344,-14.628,-3.845,OK,1211,166,0
511,-1.043513,-0.000375,3.480615,1.332,-14.648,-3.852,OK,1212,175,0
512,-1.044824,-0.000120,3.483415,1.344,-14.642,-3.843,OK,1206,171,0
513,-1.045531,-0.000042,3.486044,1.330,-14.631,-3.865,OK,1208,158,0
514,-1.046997,-0.000014,3.491293,1.368,-14.651,-3.915,OK,1207,159,0
515,-1.047829,-0.000026,3.493315,1.380,-14.655,-3.922,OK,1206,143,1
516,-1.048685,-0.000138,3.495548,1.363,-14.666,-3.934,OK,1207,209,0
517,-1.049235,-0.000173,3.497381,1.376,-14.677,-3.951,OK,1210,196,0
518,-1.050091,0.000067,3.498935,1.372,-14.664,-3.948,OK,1206,191,0
