frame,x,y,z,roll,pitch,yaw,tracking_state,n_keypoints,n_map_matches,is_keyframe
306,-0.035871,-0.002037,0.110173,-4.644,-14.145,1.293,RECENTLY_LOST,1206,0,0
307,-0.036397,-0.001863,0.112672,-4.626,-14.142,1.238,RECENTLY_LOST,1200,0,0
308,-0.037429,-0.002012,0.115390,-4.636,-14.153,1.215,RECENTLY_LOST,1202,0,0
309,-0.038032,-0.001970,0.118111,-4.626,-14.164,1.155,RECENTLY_LOST,1202,0,0
310,-0.038953,-0.002111,0.120432,-4.650,-14.176,1.133,RECENTLY_LOST,1205,0,0
311,-0.039799,-0.002056,0.123231,-4.625,-14.172,1.091,RECENTLY_LOST,1204,0,0
312,-0.040510,-0.002186,0.125463,-4.640,-14.194,1.054,RECENTLY_LOST,1203,0,0
313,-0.041340,-0.002179,0.128153,-4.641,-14.196,1.013,RECENTLY_LOST,1204,0,0
314,-0.042602,-0.002165,0.131025,-4.656,-14.193,1.011,RECENTLY_LOST,1203,0,0
315,-0.043245,-0.002065,0.133551,-4.644,-14.192,0.959,RECENTLY_LOST,1205,0,0
316,-0.044928,-0.002072,0.137024,-4.674,-14.186,0.981,RECENTLY_LOST,1205,0,0
317,-0.045603,-0.002111,0.139461,-4.676,-14.196,0.934,RECENTLY_LOST,1202,0,0
318,-0.046741,-0.001917,0.142827,-4.659,-14.190,0.916,RECENTLY_LOST,1203,0,0
319,-0.047457,-0.002091,0.145691,-4.653,-14.215,0.867,RECENTLY_LOST,1201,0,0
320,-0.048514,-0.002114,0.148191,-4.664,-14.217,0.851,RECENTLY_LOST,1204,0,0
321,-0.049432,-0.001988,0.151035,-4.682,-14.200,0.824,RECENTLY_LOST,1204,0,0
322,-0.050092,-0.001874,0.154044,-4.651,-14.205,0.772,RECENTLY_LOST,1208,0,0
323,-0.050806,-0.001746,0.156643,-4.649,-14.199,0.732,RECENTLY_LOST,1202,0,0
324,-0.052086,-0.001918,0.159417,-4.674,-14.207,0.750,RECENTLY_LOST,1204,0,0
325,-0.052896,-0.002190,0.162199,-4.693,-14.224,0.718,RECENTLY_LOST,1203,0,0
326,-0.053936,-0.001900,0.165269,-4.671,-14.207,0.682,RECENTLY_LOST,1205,0,0
327,-0.054857,-0.001881,0.168189,-4.667,-14.213,0.650,RECENTLY_LOST,1201,0,0
328,-0.055926,-0.001881,0.171257,-4.654,-14.214,0.635,RECENTLY_LOST,1204,0,0
329,-0.056547,-0.001707,0.174265,-4.659,-14.200,0.590,NO_IMAGES_YET,0,0,0
330,-0.057635,-0.001699,0.177250,-4.652,-14.201,0.580,NOT_INITIALIZED,4523,0,0
331,-0.058683,-0.001895,0.180105,-4.632,-14.224,0.557,NOT_INITIALIZED,4503,0,0
332,-0.059753,-0.001714,0.182938,-4.648,-14.207,0.556,NOT_INITIALIZED,4535,0,0
333,-0.060766,-0.001456,0.186160,-4.616,-14.187,0.520,NOT_INITIALIZED,4479,0,0
334,-0.061931,-0.001664,0.188852,-4.635,-14.206,0.520,NOT_INITIALIZED,4518,0,0
335,-0.063019,-0.001529,0.191732,-4.635,-14.171,0.505,NOT_INITIALIZED,4509,0,0
336,-0.064100,-0.001602,0.194037,-4.604,-14.187,0.492,NOT_INITIALIZED,4570,0,0
337,-0.064941,-0.001886,0.197884,-4.613,-14.230,0.436,NOT_INITIALIZED,4471,0,0
338,-0.066047,-0.001741,0.200128,-4.618,-14.200,0.438,NOT_INITIALIZED,4553,0,0
339,-0.067024,-0.001494,0.203078,-4.616,-14.194,0.403,NOT_INITIALIZED,4572,0,0
340,-0.068267,-0.001723,0.205668,-4.619,-14.202,0.408,NOT_INITIALIZED,4429,0,0
341,-0.069107,-0.001646,0.208465,-4.616,-14.212,0.371,NOT_INITIALIZED,4519,0,0
342,-0.069788,-0.001486,0.211170,-4.589,-14.207,0.323,NOT_INITIALIZED,4488,0,0
343,-0.070808,-0.001568,0.214092,-4.593,-14.220,0.301,NOT_INITIALIZED,4442,0,0
344,-0.071891,-0.001416,0.216530,-4.591,-14.209,0.302,NOT_INITIALIZED,4452,0,0
345,-0.072765,-0.001368,0.219537,-4.588,-14.211,0.269,NOT_INITIALIZED,4400,0,0
346,-0.073912,-0.001370,0.222457,-4.596,-14.207,0.263,OK,4399,128,0
347,-0.074881,-0.001437,0.225037,-4.601,-14.215,0.255,OK,1202,83,0
348,-0.075861,-0.001266,0.228061,-4.587,-14.205,0.238,OK,1202,93,0
349,-0.076730,-0.001208,0.230566,-4.584,-14.200,0.222,OK,1200,91,0
350,-0.077851,-0.001431,0.232859,-4.593,-14.211,0.235,OK,1203,97,0
351,-0.078703,-0.001264,0.235815,-4.571,-14.212,0.205,OK,1202,105,0
352,-0.079662,-0.001214,0.238084,-4.592,-14.194,0.207,OK,1202,115,0
353,-0.080931,-0.000958,0.240366,-4.595,-14.174,0.218,OK,1200,106,0
354,-0.081517,-0.001352,0.243235,-4.587,-14.222,0.176,OK,1204,110,0
355,-0.082636,-0.001459,0.245086,-4.618,-14.207,0.205,OK,1202,123,0
356,-0.083552,-0.001358,0.247647,-4.613,-14.213,0.199,OK,1203,108,0
357,-0.084355,-0.001303,0.250426,-4.622,-14.202,0.181,OK,1207,114,0
358,-0.085272,-0.001643,0.252834,-4.625,-14.235,0.179,OK,1202,128,0
359,-0.086086,-0.001454,0.255923,-4.594,-14.227,0.148,OK,1202,116,0
360,-0.087011,-0.001305,0.258387,-4.629,-14.209,0.140,OK,1200,123,0
361,-0.087860,-0.001580,0.260714,-4.629,-14.227,0.137,OK,1205,118,0
362,-0.088789,-0.001278,0.263682,-4.639,-14.190,0.119,OK,1204,118,0
363,-0.089944,-0.001457,0.266573,-4.637,-14.217,0.120,OK,1205,119,0
364,-0.090812,-0.001417,0.268926,-4.652,-14.213,0.104,OK,1204,134,0
365,-0.091766,-0.001397,0.271693,-4.666,-14.199,0.096,OK,1202,126,0
366,-0.092765,-0.001407,0.274499,-4.672,-14.201,0.081,OK,1203,132,0
367,-0.093919,-0.001716,0.276893,-4.657,-14.228,0.090,OK,1202,132,0
368,-0.094867,-0.001324,0.280120,-4.672,-14.193,0.058,OK,1204,141,0
369,-0.096030,-0.001207,0.282971,-4.654,-14.189,0.045,OK,1200,144,0
370,-0.097039,-0.001297,0.285474,-4.670,-14.188,0.036,OK,1202,128,0
371,-0.098095,-0.001355,0.288326,-4.665,-14.195,0.017,OK,1202,134,0
372,-0.099010,-0.001404,0.291508,-4.663,-14.204,-0.023,OK,1205,120,0
373,-0.100192,-0.001222,0.294071,-4.644,-14.192,-0.031,OK,1203,124,0
374,-0.101220,-0.001393,0.296953,-4.653,-14.205,-0.062,OK,1203,134,0
375,-0.102550,-0.001242,0.299847,-4.648,-14.193,-0.069,OK,1202,140,0
376,-0.103608,-0.001252,0.303281,-4.621,-14.204,-0.121,OK,1203,141,0
377,-0.104861,-0.001132,0.306224,-4.616,-14.195,-0.156,OK,1202,142,0
378,-0.106112,-0.001092,0.309150,-4.620,-14.202,-0.192,OK,1204,131,0
379,-0.107433,-0.001293,0.311963,-4.604,-14.229,-0.223,OK,1203,139,0
380,-0.108666,-0.001171,0.315343,-4.605,-14.223,-0.282,OK,1207,140,0
381,-0.109798,-0.001373,0.318468,-4.610,-14.245,-0.337,OK,1205,144,0
382,-0.111262,-0.001117,0.321413,-4.601,-14.222,-0.360,OK,1205,153,0
383,-0.112441,-0.001253,0.324741,-4.585,-14.249,-0.400,OK,1204,144,0
384,-0.113522,-0.001228,0.327490,-4.571,-14.260,-0.441,OK,1202,151,0
385,-0.114823,-0.001127,0.330516,-4.560,-14.247,-0.457,OK,1205,135,0
386,-0.115943,-0.001079,0.333465,-4.557,-14.254,-0.478,OK,1204,150,0
387,-0.117334,-0.001184,0.336329,-4.560,-14.267,-0.476,OK,1202,146,0
388,-0.118466,-0.001187,0.339255,-4.568,-14.266,-0.494,OK,1202,154,0
389,-0.119882,-0.000930,0.342204,-4.578,-14.249,-0.486,OK,1203,142,0
390,-0.121025,-0.001064,0.345038,-4.556,-14.272,-0.506,OK,1203,138,0
391,-0.122208,-0.000767,0.348285,-4.567,-14.244,-0.531,OK,1203,140,0
392,-0.123169,-0.000844,0.350836,-4.544,-14.264,-0.564,OK,1201,147,0
393,-0.124443,-0.000821,0.353722,-4.559,-14.259,-0.564,OK,1202,150,0
394,-0.125625,-0.000774,0.356557,-4.540,-14.246,-0.577,OK,1202,141,0
395,-0.126900,-0.000683,0.359298,-4.563,-14.257,-0.592,OK,1199,131,0
396,-0.127790,-0.000927,0.362067,-4.554,-14.294,-0.620,OK,1198,134,0
397,-0.129007,-0.000760,0.365031,-4.570,-14.271,-0.628,OK,1197,128,0
398,-0.130019,-0.001152,0.367668,-4.567,-14.324,-0.645,OK,1197,150,0
399,-0.131132,-0.000865,0.370617,-4.581,-14.292,-0.654,OK,1199,125,0
400,-0.132204,-0.000676,0.373713,-4.561,-14.278,-0.686,OK,1194,134,0
401,-0.133444,-0.000868,0.376308,-4.563,-14.297,-0.677,OK,1197,134,0
402,-0.134786,-0.000839,0.379209,-4.555,-14.301,-0.661,OK,1193,126,0
403,-0.135881,-0.000666,0.382143,-4.576,-14.287,-0.664,OK,1191,120,0
404,-0.136828,-0.000698,0.384901,-4.593,-14.283,-0.674,OK,1187,114,0
405,-0.138230,-0.000656,0.387535,-4.594,-14.283,-0.648,OK,1160,115,0
406,-0.139535,-0.000656,0.390674,-4.594,-14.285,-0.642,OK,1160,110,0
407,-0.140696,-0.000860,0.393460,-4.577,-14.317,-0.655,OK,1145,112,0
408,-0.142100,-0.000854,0.396113,-4.581,-14.314,-0.635,OK,1110,115,0
409,-0.143137,-0.000781,0.398877,-4.572,-14.288,-0.644,OK,1092,109,0
410,-0.144339,-0.000835,0.401930,-4.555,-14.310,-0.657,OK,1066,96,0
411,-0.145297,-0.000842,0.404814,-4.557,-14.309,-0.679,OK,1106,92,0
412,-0.146612,-0.000696,0.407598,-4.566,-14.286,-0.663,OK,1105,121,0
413,-0.147684,-0.000896,0.410033,-4.543,-14.307,-0.658,OK,1075,104,0
414,-0.148423,-0.000597,0.413238,-4.521,-14.294,-0.718,OK,1047,83,0
415,-0.149628,-0.000605,0.415681,-4.521,-14.307,-0.696,OK,995,73,0
416,-0.150737,-0.000831,0.418777,-4.489,-14.347,-0.725,OK,953,71,0
417,-0.151949,-0.000761,0.421552,-4.484,-14.356,-0.723,OK,879,67,0
418,-0.153067,-0.000592,0.424170,-4.469,-14.341,-0.729,OK,876,59,0
419,-0.154131,-0.000653,0.426582,-4.466,-14.344,-0.725,OK,770,54,0
420,-0.155622,-0.000842,0.429096,-4.489,-14.357,-0.674,OK,712,55,0
421,-0.156823,-0.000371,0.432008,-4.485,-14.323,-0.688,OK,637,47,0
422,-0.157882,-0.000836,0.434474,-4.474,-14.350,-0.678,OK,622,49,0
423,-0.159112,-0.000754,0.437264,-4.473,-14.340,-0.671,OK,500,45,0
424,-0.160160,-0.000807,0.439773,-4.462,-14.350,-0.663,OK,548,41,0
425,-0.161253,-0.000640,0.442481,-4.449,-14.327,-0.653,OK,493,33,0
426,-0.162200,-0.000833,0.445416,-4.415,-14.364,-0.673,OK,434,36,0
427,-0.163196,-0.000777,0.448020,-4.426,-14.349,-0.650,OK,387,34,0
428,-0.164252,-0.000714,0.450804,-4.409,-14.344,-0.638,OK,395,42,0
429,-0.165440,-0.000737,0.453244,-4.414,-14.339,-0.594,OK,398,34,0
430,-0.166365,-0.000599,0.455689,-4.383,-14.327,-0.564,OK,404,31,0
431,-0.167234,-0.000844,0.458292,-4.369,-14.359,-0.534,RECENTLY_LOST,420,24,0
432,-0.168430,-0.000850,0.460308,-4.369,-14.348,-0.458,RECENTLY_LOST,481,0,0
433,-0.169245,-0.000865,0.462618,-4.393,-14.348,-0.432,RECENTLY_LOST,502,0,0
434,-0.170254,-0.000894,0.465529,-4.354,-14.346,-0.399,RECENTLY_LOST,497,0,0
435,-0.171219,-0.000970,0.468106,-4.338,-14.360,-0.366,RECENTLY_LOST,538,0,0
436,-0.172125,-0.000930,0.469995,-4.379,-14.341,-0.313,RECENTLY_LOST,572,0,0
437,-0.173294,-0.000994,0.472291,-4.402,-14.334,-0.237,RECENTLY_LOST,646,0,0
438,-0.174092,-0.000949,0.475213,-4.352,-14.335,-0.233,RECENTLY_LOST,659,0,0
439,-0.175172,-0.000998,0.477368,-4.341,-14.330,-0.170,RECENTLY_LOST,632,0,0
440,-0.175970,-0.000942,0.479947,-4.349,-14.315,-0.151,RECENTLY_LOST,672,0,0
441,-0.176885,-0.000979,0.482366,-4.331,-14.319,-0.122,RECENTLY_LOST,717,0,0
442,-0.177853,-0.001171,0.485083,-4.295,-14.335,-0.090,RECENTLY_LOST,724,0,0
443,-0.178954,-0.001166,0.487225,-4.332,-14.334,-0.028,RECENTLY_LOST,818,0,0
444,-0.180063,-0.001183,0.489337,-4.353,-14.316,0.037,RECENTLY_LOST,860,0,0
445,-0.180873,-0.001016,0.492643,-4.306,-14.305,0.029,RECENTLY_LOST,915,0,0
446,-0.181848,-0.001081,0.494950,-4.283,-14.310,0.079,RECENTLY_LOST,1006,0,0
447,-0.182947,-0.001139,0.497317,-4.281,-14.305,0.138,RECENTLY_LOST,1039,0,0
448,-0.184239,-0.001220,0.499732,-4.324,-14.302,0.211,RECENTLY_LOST,1052,0,0
449,-0.185121,-0.001191,0.502136,-4.287,-14.298,0.240,RECENTLY_LOST,1125,0,0
450,-0.186163,-0.001202,0.504496,-4.314,-14.285,0.301,RECENTLY_LOST,1121,0,0
451,-0.187046,-0.001270,0.506716,-4.281,-14.296,0.341,RECENTLY_LOST,1141,0,0
452,-0.188103,-0.001321,0.509621,-4.216,-14.313,0.369,RECENTLY_LOST,1148,0,0
453,-0.189166,-0.001365,0.511803,-4.276,-14.297,0.436,RECENTLY_LOST,1165,0,0
454,-0.190127,-0.001318,0.514394,-4.260,-14.296,0.480,RECENTLY_LOST,1141,0,0
455,-0.191101,-0.001326,0.516749,-4.233,-14.295,0.525,RECENTLY_LOST,1188,0,0
456,-0.192208,-0.001338,0.519090,-4.225,-14.291,0.591,RECENTLY_LOST,1192,0,0
457,-0.193258,-0.001355,0.521316,-4.228,-14.284,0.657,RECENTLY_LOST,1197,0,0
458,-0.194482,-0.001502,0.523688,-4.244,-14.302,0.732,RECENTLY_LOST,1195,0,0
459,-0.195298,-0.001444,0.526301,-4.186,-14.294,0.751,RECENTLY_LOST,1193,0,0
460,-0.196213,-0.001590,0.528635,-4.171,-14.303,0.807,RECENTLY_LOST,1200,0,0
461,-0.197438,-0.001662,0.530499,-4.246,-14.288,0.924,RECENTLY_LOST,1202,0,0
462,-0.198364,-0.001510,0.533149,-4.225,-14.267,0.976,RECENTLY_LOST,1198,0,0
463,-0.199299,-0.001533,0.535412,-4.225,-14.261,1.042,RECENTLY_LOST,1200,0,0
464,-0.200061,-0.001424,0.537773,-4.178,-14.255,1.087,RECENTLY_LOST,1203,0,0
465,-0.201021,-0.001391,0.540446,-4.148,-14.250,1.167,RECENTLY_LOST,1201,0,0
466,-0.201792,-0.001413,0.542541,-4.153,-14.237,1.225,RECENTLY_LOST,1201,0,0
467,-0.202783,-0.001488,0.544625,-4.194,-14.226,1.325,RECENTLY_LOST,1201,0,0
468,-0.203594,-0.001492,0.546802,-4.163,-14.224,1.398,RECENTLY_LOST,1203,0,0
469,-0.204229,-0.001572,0.549054,-4.124,-14.248,1.423,RECENTLY_LOST,1201,0,0
470,-0.205364,-0.001672,0.550865,-4.173,-14.235,1.535,RECENTLY_LOST,1204,0,0
471,-0.206102,-0.001812,0.553363,-4.166,-14.250,1.578,RECENTLY_LOST,1203,0,0
472,-0.206952,-0.001777,0.555550,-4.176,-14.230,1.639,RECENTLY_LOST,1202,0,0
473,-0.208134,-0.001882,0.557228,-4.170,-14.229,1.760,RECENTLY_LOST,1205,0,0
474,-0.208756,-0.002172,0.559681,-4.148,-14.271,1.778,RECENTLY_LOST,1202,0,0
475,-0.209819,-0.001903,0.562194,-4.193,-14.214,1.858,RECENTLY_LOST,1205,0,0
476,-0.210635,-0.001870,0.564730,-4.213,-14.207,1.902,RECENTLY_LOST,1201,0,0
477,-0.211620,-0.001843,0.567207,-4.184,-14.205,1.960,RECENTLY_LOST,1204,0,0
478,-0.212743,-0.001984,0.569272,-4.176,-14.200,2.058,RECENTLY_LOST,1205,0,0
479,-0.213702,-0.001943,0.571360,-4.213,-14.192,2.120,RECENTLY_LOST,1205,0,0
480,-0.214623,-0.001955,0.573600,-4.221,-14.182,2.179,RECENTLY_LOST,1208,0,0
481,-0.215597,-0.002056,0.576247,-4.204,-14.195,2.227,RECENTLY_LOST,1203,0,0
482,-0.216609,-0.002001,0.578728,-4.189,-14.180,2.295,RECENTLY_LOST,1204,0,0
483,-0.217600,-0.002074,0.580766,-4.156,-14.178,2.371,RECENTLY_LOST,1202,0,0
484,-0.218235,-0.001975,0.583174,-4.200,-14.159,2.398,RECENTLY_LOST,1201,0,0
485,-0.219300,-0.002017,0.585654,-4.193,-14.158,2.470,RECENTLY_LOST,1201,0,0
486,-0.220205,-0.002088,0.587536,-4.208,-14.150,2.542,RECENTLY_LOST,1202,0,0
487,-0.221370,-0.002085,0.590133,-4.165,-14.155,2.625,RECENTLY_LOST,1205,0,0
488,-0.222032,-0.002105,0.592341,-4.162,-14.152,2.648,RECENTLY_LOST,1204,0,0
489,-0.223046,-0.002105,0.595180,-4.128,-14.162,2.703,RECENTLY_LOST,1203,0,0
490,-0.223952,-0.002022,0.597625,-4.132,-14.138,2.755,RECENTLY_LOST,1204,0,0
491,-0.225047,-0.002196,0.599750,-4.136,-14.147,2.844,RECENTLY_LOST,1203,0,0
492,-0.226240,-0.002128,0.602472,-4.121,-14.132,2.942,RECENTLY_LOST,1204,0,0
493,-0.227157,-0.002175,0.604818,-4.100,-14.138,2.991,RECENTLY_LOST,1204,0,0
494,-0.228420,-0.002095,0.607130,-4.128,-14.107,3.103,RECENTLY_LOST,1203,0,0
495,-0.229469,-0.002112,0.609562,-4.161,-14.091,3.181,RECENTLY_LOST,1202,0,0
496,-0.230402,-0.002128,0.611893,-4.127,-14.091,3.242,RECENTLY_LOST,1204,0,0
497,-0.231445,-0.002130,0.614226,-4.127,-14.082,3.331,RECENTLY_LOST,1205,0,0
498,-0.232443,-0.002070,0.616657,-4.113,-14.056,3.414,RECENTLY_LOST,1203,0,0
499,-0.233007,-0.002112,0.618720,-4.089,-14.062,3.443,RECENTLY_LOST,1204,0,0
500,-0.234085,-0.002145,0.620932,-4.080,-14.051,3.555,RECENTLY_LOST,1203,0,0
501,-0.234991,-0.002134,0.623234,-4.071,-14.040,3.644,RECENTLY_LOST,1203,0,0
502,-0.235847,-0.002129,0.625520,-4.055,-14.029,3.731,RECENTLY_LOST,1205,0,0
503,-0.236894,-0.002172,0.628018,-4.055,-14.017,3.841,RECENTLY_LOST,1208,0,0
504,-0.237839,-0.002289,0.630485,-4.064,-14.044,3.927,RECENTLY_LOST,1204,0,0
505,-0.238419,-0.002199,0.631952,-4.097,-13.990,4.010,RECENTLY_LOST,1205,0,0
506,-0.239403,-0.002162,0.634265,-4.097,-13.970,4.125,RECENTLY_LOST,1202,0,0
507,-0.240332,-0.002151,0.636612,-4.093,-13.960,4.220,RECENTLY_LOST,1205,0,0
508,-0.241177,-0.002201,0.638751,-4.088,-13.952,4.309,RECENTLY_LOST,1200,0,0
509,-0.242073,-0.002193,0.641100,-4.078,-13.942,4.408,RECENTLY_LOST,1203,0,0
510,-0.243050,-0.002193,0.643241,-4.125,-13.924,4.529,RECENTLY_LOST,1202,0,0
511,-0.243481,-0.002254,0.645060,-4.070,-13.931,4.560,RECENTLY_LOST,1203,0,0
512,-0.244311,-0.002345,0.647250,-4.044,-13.933,4.643,RECENTLY_LOST,1200,0,0
513,-0.245273,-0.002237,0.649535,-4.046,-13.906,4.759,RECENTLY_LOST,1202,0,0
514,-0.246069,-0.002244,0.651673,-4.041,-13.896,4.856,RECENTLY_LOST,1203,0,0
515,-0.247002,-0.002276,0.653440,-4.069,-13.876,4.989,RECENTLY_LOST,1203,0,0
516,-0.247802,-0.002329,0.655537,-4.071,-13.868,5.099,RECENTLY_LOST,1204,0,0
517,-0.248164,-0.002300,0.657449,-4.069,-13.861,5.142,RECENTLY_LOST,1201,0,0
518,-0.249041,-0.002323,0.659306,-4.063,-13.849,5.266,RECENTLY_LOST,1204,0,0
519,-0.249856,-0.002324,0.661609,-4.084,-13.825,5.385,RECENTLY_LOST,1203,0,0
520,-0.250845,-0.002491,0.662951,-4.077,-13.833,5.560,RECENTLY_LOST,1203,0,0
521,-0.251564,-0.002543,0.664556,-4.098,-13.799,5.702,RECENTLY_LOST,1201,0,0
522,-0.252467,-0.002622,0.666127,-4.098,-13.801,5.864,NO_IMAGES_YET,0,0,0
523,-0.252882,-0.002651,0.668398,-4.106,-13.798,5.928,NOT_INITIALIZED,4959,0,1
524,-0.253764,-0.002634,0.670140,-4.122,-13.773,6.094,NOT_INITIALIZED,5128,0,0
525,-0.254529,-0.002565,0.672141,-4.165,-13.734,6.252,NOT_INITIALIZED,5113,0,0
526,-0.255223,-0.002615,0.674079,-4.156,-13.733,6.387,NOT_INITIALIZED,5092,0,0
527,-0.255931,-0.002600,0.675893,-4.190,-13.704,6.546,NOT_INITIALIZED,4992,0,0
528,-0.256583,-0.002637,0.677923,-4.177,-13.695,6.683,NOT_INITIALIZED,5100,0,0
529,-0.257450,-0.002685,0.679442,-4.241,-13.673,6.871,NOT_INITIALIZED,5171,0,0
530,-0.257642,-0.002578,0.681568,-4.139,-13.674,6.906,NOT_INITIALIZED,5159,0,0
531,-0.258380,-0.002627,0.683468,-4.177,-13.655,7.065,NOT_INITIALIZED,5213,0,0
532,-0.259153,-0.002606,0.685434,-4.215,-13.626,7.232,NOT_INITIALIZED,5195,0,0
533,-0.259770,-0.002647,0.687405,-4.171,-13.626,7.350,NOT_INITIALIZED,5207,0,0
534,-0.260409,-0.002650,0.689257,-4.158,-13.621,7.482,NOT_INITIALIZED,5164,0,0
535,-0.261185,-0.002727,0.691132,-4.180,-13.606,7.639,NOT_INITIALIZED,5209,0,0
536,-0.262068,-0.002751,0.692606,-4.175,-13.584,7.825,NOT_INITIALIZED,5235,0,0
537,-0.262653,-0.002777,0.694419,-4.166,-13.576,7.966,NOT_INITIALIZED,5207,0,0
538,-0.263338,-0.002831,0.695975,-4.202,-13.556,8.143,NOT_INITIALIZED,5190,0,0
539,-0.264034,-0.002891,0.697441,-4.230,-13.543,8.324,NOT_INITIALIZED,5264,0,0
540,-0.264648,-0.003022,0.699013,-4.217,-13.544,8.479,NOT_INITIALIZED,5238,0,0
541,-0.265355,-0.002931,0.700626,-4.238,-13.511,8.648,NOT_INITIALIZED,5236,0,0
542,-0.265964,-0.002992,0.702582,-4.254,-13.495,8.810,NOT_INITIALIZED,5232,0,0
543,-0.266568,-0.002987,0.704823,-4.226,-13.496,8.957,NOT_INITIALIZED,5207,0,0
544,-0.267105,-0.002992,0.706587,-4.230,-13.468,9.108,NOT_INITIALIZED,5249,0,0
545,-0.267690,-0.003173,0.708206,-4.245,-13.478,9.254,NOT_INITIALIZED,5256,0,0
546,-0.268390,-0.003264,0.709602,-4.272,-13.459,9.429,NOT_INITIALIZED,5226,0,0
547,-0.269191,-0.003426,0.710778,-4.333,-13.436,9.625,NOT_INITIALIZED,4045,0,0
548,-0.269650,-0.003496,0.712565,-4.279,-13.446,9.748,NOT_INITIALIZED,5227,0,0
549,-0.270042,-0.003441,0.714677,-4.322,-13.407,9.876,NOT_INITIALIZED,5139,0,0
550,-0.270693,-0.003411,0.717051,-4.249,-13.410,10.020,NOT_INITIALIZED,5085,0,0
551,-0.271202,-0.003429,0.719124,-4.271,-13.390,10.154,NOT_INITIALIZED,5168,0,0
552,-0.271882,-0.003588,0.720477,-4.322,-13.376,10.333,NOT_INITIALIZED,5061,0,0
553,-0.272522,-0.003666,0.721994,-4.345,-13.358,10.495,NOT_INITIALIZED,4946,0,0
554,-0.273039,-0.003708,0.723607,-4.331,-13.347,10.627,NOT_INITIALIZED,4442,0,0
555,-0.273580,-0.003838,0.725345,-4.316,-13.356,10.755,NOT_INITIALIZED,4820,0,0
556,-0.273903,-0.003700,0.727853,-4.310,-13.322,10.851,NOT_INITIALIZED,4944,0,0
557,-0.274422,-0.003674,0.729719,-4.297,-13.300,10.982,NOT_INITIALIZED,5018,0,0
558,-0.274992,-0.003806,0.731280,-4.324,-13.296,11.128,NOT_INITIALIZED,5049,0,0
559,-0.275512,-0.003951,0.732723,-4.344,-13.289,11.275,NOT_INITIALIZED,5084,0,0
560,-0.275966,-0.004038,0.734504,-4.352,-13.280,11.390,NOT_INITIALIZED,5061,0,0
561,-0.276460,-0.003962,0.736535,-4.303,-13.268,11.506,NOT_INITIALIZED,5120,0,0
562,-0.276873,-0.004049,0.738343,-4.303,-13.266,11.627,NOT_INITIALIZED,5067,0,0
563,-0.277365,-0.004030,0.740583,-4.340,-13.240,11.758,NOT_INITIALIZED,5033,0,0
564,-0.277791,-0.004052,0.742207,-4.356,-13.217,11.873,OK,4958,293,1
565,-0.278219,-0.004055,0.744186,-4.359,-13.198,11.977,OK,1201,187,0
566,-0.278638,-0.004063,0.746004,-4.318,-13.203,12.070,OK,1204,172,1
567,-0.278881,-0.004105,0.747449,-4.311,-13.186,12.166,OK,1207,195,0
568,-0.279550,-0.004255,0.748715,-4.392,-13.177,12.331,OK,1204,188,1
569,-0.280044,-0.004133,0.751200,-4.340,-13.157,12.428,OK,1205,192,0
570,-0.280427,-0.004154,0.752681,-4.378,-13.142,12.528,OK,1204,205,0
571,-0.280820,-0.004173,0.753994,-4.341,-13.142,12.625,OK,1206,199,0
572,-0.281163,-0.004179,0.755502,-4.398,-13.120,12.727,OK,1206,215,0
573,-0.281470,-0.004265,0.756445,-4.355,-13.131,12.805,OK,1205,187,1
574,-0.281891,-0.004260,0.757606,-4.368,-13.114,12.918,OK,1203,201,0
575,-0.282184,-0.004315,0.758653,-4.376,-13.110,12.999,OK,1205,181,1
576,-0.282093,-0.004365,0.759411,-4.353,-13.117,13.028,OK,1205,200,0
577,-0.282394,-0.004369,0.760293,-4.366,-13.106,13.122,OK,1207,200,0
578,-0.282655,-0.004295,0.761264,-4.361,-13.090,13.192,OK,1207,210,0
579,-0.282896,-0.004367,0.762030,-4.327,-13.094,13.263,OK,1207,208,0
580,-0.283096,-0.004281,0.762802,-4.320,-13.077,13.331,OK,1205,224,0
581,-0.283255,-0.004396,0.763466,-4.333,-13.083,13.403,OK,1203,217,0
582,-0.283374,-0.004203,0.764704,-4.266,-13.072,13.448,OK,1208,226,0
583,-0.283487,-0.004264,0.765190,-4.296,-13.065,13.514,OK,1209,204,0
584,-0.283635,-0.004213,0.765614,-4.321,-13.044,13.583,OK,1205,229,0
585,-0.283964,-0.004300,0.765641,-4.341,-13.040,13.688,OK,1202,228,1
586,-0.283841,-0.004211,0.766148,-4.309,-13.028,13.701,OK,1207,239,0
587,-0.283894,-0.004156,0.766322,-4.297,-13.018,13.755,OK,1206,233,0
588,-0.283945,-0.004177,0.766661,-4.314,-13.017,13.808,OK,1205,251,0
589,-0.283897,-0.004169,0.766829,-4.311,-13.012,13.843,OK,1207,238,0
590,-0.284029,-0.004137,0.766940,-4.278,-13.012,13.892,OK,1204,271,0
591,-0.284119,-0.004182,0.766970,-4.312,-13.004,13.954,OK,1206,277,0
592,-0.284139,-0.004211,0.767095,-4.306,-13.006,13.995,OK,1206,285,0
593,-0.284143,-0.004169,0.767006,-4.314,-12.992,14.033,OK,1205,276,1
594,-0.284290,-0.004209,0.766677,-4.317,-12.993,14.100,OK,1205,289,0
595,-0.284335,-0.004252,0.766314,-4.318,-12.991,14.139,OK,1206,277,0
